STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,IT,Italy,2019,,23690,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,IT,Italy,2020,,22080,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,IT,Italy,2021,,23670,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,IT,Italy,2022,,26150,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,IT,Italy,2023,,27330,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LT,Lithuania,2010,,7520,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LT,Lithuania,2011,,8240,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LT,Lithuania,2012,,8800,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LT,Lithuania,2013,,9200,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LT,Lithuania,2014,,9640,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LT,Lithuania,2015,,10090,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LT,Lithuania,2016,,10660,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LT,Lithuania,2017,,11480,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LT,Lithuania,2018,,12340,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LT,Lithuania,2019,,13160,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LT,Lithuania,2020,,13310,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LT,Lithuania,2021,,14880,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LT,Lithuania,2022,,17630,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LT,Lithuania,2023,,19060,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LU,Luxembourg,2010,,41910,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LU,Luxembourg,2011,,43060,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LU,Luxembourg,2012,,44300,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LU,Luxembourg,2013,,44670,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LU,Luxembourg,2014,,45240,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LU,Luxembourg,2015,,46120,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LU,Luxembourg,2016,,46490,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LU,Luxembourg,2017,,48140,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LU,Luxembourg,2018,,49860,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LU,Luxembourg,2019,,51060,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LU,Luxembourg,2020,,49850,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LU,Luxembourg,2021,,54210,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LU,Luxembourg,2022,,59170,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LU,Luxembourg,2023,,62520,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LV,Latvia,2010,,6860,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LV,Latvia,2011,,7370,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LV,Latvia,2012,,7980,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LV,Latvia,2013,,8640,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LV,Latvia,2014,,8940,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LV,Latvia,2015,,9250,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LV,Latvia,2016,,9720,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LV,Latvia,2017,,10420,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LV,Latvia,2018,,11200,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LV,Latvia,2019,,11880,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LV,Latvia,2020,,11750,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LV,Latvia,2021,,13270,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LV,Latvia,2022,,15440,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,LV,Latvia,2023,,16560,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,ME,Montenegro,2010,,5240,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,ME,Montenegro,2011,,5400,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,ME,Montenegro,2012,,5320,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,ME,Montenegro,2013,,5440,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,ME,Montenegro,2014,,5540,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,ME,Montenegro,2015,,5780,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,ME,Montenegro,2016,,6120,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,ME,Montenegro,2017,,6440,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,ME,Montenegro,2018,,6890,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,ME,Montenegro,2019,,7100,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,ME,Montenegro,2020,,6990,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,ME,Montenegro,2021,,7420,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,ME,Montenegro,2022,,8880,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,ME,Montenegro,2023,,10010,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,MK,North Macedonia,2010,,210830,,e,estimated,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,MK,North Macedonia,2011,,220500,,e,estimated,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,MK,North Macedonia,2012,,223790,,e,estimated,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,MK,North Macedonia,2013,,232990,,e,estimated,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,MK,North Macedonia,2014,,239160,,e,estimated,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,MK,North Macedonia,2015,,250830,,e,estimated,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,MK,North Macedonia,2016,,256940,,e,estimated,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P3,Final consumption expenditure,MK,North Macedonia,2017,,265560,,e,estimated,,
