Comunidades autónomas;Tipología penal;periodo;Total
TOTAL NACIONAL;5.4.-Sustracción de vehículos;2010;7.169
TOTAL NACIONAL;5.5.-Estafas;2023;22.135
TOTAL NACIONAL;5.5.-Estafas;2022;19.232
TOTAL NACIONAL;5.5.-Estafas;2021;16.301
TOTAL NACIONAL;5.5.-Estafas;2020;14.572
TOTAL NACIONAL;5.5.-Estafas;2019;13.478
TOTAL NACIONAL;5.5.-Estafas;2018;12.521
TOTAL NACIONAL;5.5.-Estafas;2017;11.248
TOTAL NACIONAL;5.5.-Estafas;2016;11.276
TOTAL NACIONAL;5.5.-Estafas;2015;11.035
TOTAL NACIONAL;5.5.-Estafas;2014;13.085
TOTAL NACIONAL;5.5.-Estafas;2013;12.567
TOTAL NACIONAL;5.5.-Estafas;2012;12.548
TOTAL NACIONAL;5.5.-Estafas;2011;12.028
TOTAL NACIONAL;5.5.-Estafas;2010;8.334
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2023;10.462
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2022;8.119
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2021;6.521
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2020;5.343
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2019;3.792
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2018;2.528
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2017;1.997
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2016;2.103
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2015;2.226
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2014;2.200
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2013;1.940
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2012;1.978
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2011;1.823
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2010;1.611
TOTAL NACIONAL;5.6.-Daños;2023;12.606
TOTAL NACIONAL;5.6.-Daños;2022;12.671
TOTAL NACIONAL;5.6.-Daños;2021;12.077
TOTAL NACIONAL;5.6.-Daños;2020;10.554
TOTAL NACIONAL;5.6.-Daños;2019;8.298
TOTAL NACIONAL;5.6.-Daños;2018;8.013
TOTAL NACIONAL;5.6.-Daños;2017;7.640
TOTAL NACIONAL;5.6.-Daños;2016;7.304
TOTAL NACIONAL;5.6.-Daños;2015;7.014
TOTAL NACIONAL;5.6.-Daños;2014;8.100
TOTAL NACIONAL;5.6.-Daños;2013;8.812
TOTAL NACIONAL;5.6.-Daños;2012;9.507
TOTAL NACIONAL;5.6.-Daños;2011;9.955
TOTAL NACIONAL;5.6.-Daños;2010;5.797
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2023;1.327
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2022;1.245
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2021;1.056
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2020;843
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2019;1.795
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2018;2.273
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2017;1.380
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2016;1.700
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2015;1.710
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2014;2.263
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2013;2.595
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2012;2.257
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2011;2.136
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2010;3.733
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2023;642
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2022;690
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2021;651
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2020;502
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2019;602
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2018;701
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2017;608
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2016;531
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2015;636
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2014;803
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2013;597
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2012;567
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2011;422
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2010;296
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2023;22.568
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2022;21.634
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2021;20.106
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2020;20.489
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2019;10.777
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2018;10.803
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2017;9.035
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2016;8.843
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2015;11.250
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2014;14.737
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2013;13.546
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2012;11.008
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2011;9.771
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2010;6.513
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2023;71.713
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2022;70.323
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2021;64.341
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2020;57.625
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2019;61.239
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2018;57.327
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2017;52.882
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2016;52.687
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2015;55.254
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2014;63.639
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2013;68.771
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2012;72.976
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2011;78.158
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2010;60.510
TOTAL NACIONAL;6.1.-Tráfico de drogas;2023;26.205
TOTAL NACIONAL;6.1.-Tráfico de drogas;2022;24.029
TOTAL NACIONAL;6.1.-Tráfico de drogas;2021;23.920
TOTAL NACIONAL;6.1.-Tráfico de drogas;2020;22.771
TOTAL NACIONAL;6.1.-Tráfico de drogas;2019;22.888
TOTAL NACIONAL;6.1.-Tráfico de drogas;2018;20.350
TOTAL NACIONAL;6.1.-Tráfico de drogas;2017;18.865
TOTAL NACIONAL;6.1.-Tráfico de drogas;2016;18.564
TOTAL NACIONAL;6.1.-Tráfico de drogas;2015;18.240
TOTAL NACIONAL;6.1.-Tráfico de drogas;2014;20.701
TOTAL NACIONAL;6.1.-Tráfico de drogas;2013;22.312
TOTAL NACIONAL;6.1.-Tráfico de drogas;2012;22.575
TOTAL NACIONAL;6.1.-Tráfico de drogas;2011;23.610
TOTAL NACIONAL;6.1.-Tráfico de drogas;2010;21.683
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2023;43.614
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2022;44.548
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2021;38.996
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2020;33.526
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2019;36.861
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2018;34.894
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2017;32.152
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2016;32.419
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2015;35.354
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2014;41.153
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2013;44.625
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2012;48.133
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2011;52.460
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2010;36.751
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2023;1.894
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2022;1.746
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2021;1.425
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2020;1.328
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2019;1.490
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2018;2.083
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2017;1.865
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2016;1.704
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2015;1.660
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2014;1.785
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2013;1.834
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2012;2.268
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2011;2.088
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2010;2.076
TOTAL NACIONAL;7. FALSEDADES;2023;11.124
TOTAL NACIONAL;7. FALSEDADES;2022;11.132
TOTAL NACIONAL;7. FALSEDADES;2021;11.739
TOTAL NACIONAL;7. FALSEDADES;2020;9.519
TOTAL NACIONAL;7. FALSEDADES;2019;11.288
TOTAL NACIONAL;7. FALSEDADES;2018;11.014
TOTAL NACIONAL;7. FALSEDADES;2017;9.555
TOTAL NACIONAL;7. FALSEDADES;2016;10.241
TOTAL NACIONAL;7. FALSEDADES;2015;11.469
TOTAL NACIONAL;7. FALSEDADES;2014;11.651
TOTAL NACIONAL;7. FALSEDADES;2013;14.055
TOTAL NACIONAL;7. FALSEDADES;2012;11.624
TOTAL NACIONAL;7. FALSEDADES;2011;11.247
TOTAL NACIONAL;7. FALSEDADES;2010;9.541
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2023;297
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2022;305
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2021;370
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2020;360
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2019;446
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2018;693
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2017;694
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2016;810
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2015;780
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2014;509
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2013;398
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2012;274
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2011;429
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2010;245
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2023;30.648
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2022;27.099
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2021;23.892
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2020;22.722
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2019;21.416
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2018;20.045
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2017;19.337
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2016;18.387
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2015;19.186
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2014;20.541
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2013;20.707
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2012;20.991
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2011;22.038
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2010;18.876
TOTAL NACIONAL;10. ORDEN PÚBLICO;2023;24.453
TOTAL NACIONAL;10. ORDEN PÚBLICO;2022;23.444
TOTAL NACIONAL;10. ORDEN PÚBLICO;2021;23.962
TOTAL NACIONAL;10. ORDEN PÚBLICO;2020;27.668
TOTAL NACIONAL;10. ORDEN PÚBLICO;2019;19.712
TOTAL NACIONAL;10. ORDEN PÚBLICO;2018;18.235
TOTAL NACIONAL;10. ORDEN PÚBLICO;2017;18.023
TOTAL NACIONAL;10. ORDEN PÚBLICO;2016;17.358
TOTAL NACIONAL;10. ORDEN PÚBLICO;2015;18.628
TOTAL NACIONAL;10. ORDEN PÚBLICO;2014;22.357
TOTAL NACIONAL;10. ORDEN PÚBLICO;2013;24.981
TOTAL NACIONAL;10. ORDEN PÚBLICO;2012;26.775
TOTAL NACIONAL;10. ORDEN PÚBLICO;2011;28.116
TOTAL NACIONAL;10. ORDEN PÚBLICO;2010;23.749
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2023;433
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2022;524
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2021;574
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2020;585
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2019;559
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2018;507
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2017;339
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2016;319
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2015;270
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2014;255
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2013;295
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2012;228
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2011;253
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2010;146
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2023;6.574
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2022;5.875
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2021;5.949
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2020;5.061
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2019;6.176
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2018;5.078
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2017;4.970
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2016;4.934
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2015;4.451
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2014;4.908
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2013;4.013
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2012;3.884
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2011;4.017
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2010;3.778
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2023;556.793
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2022;508.419
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2021;453.222
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2020;415.060
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2019;411.903
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2018;394.824
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2017;375.865
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2016;367.936
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2015;380.244
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2014;432.355
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2013;458.087
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2012;461.042
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2011;468.253
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2010;351.967
ANDALUCÍA;1. CONTRA LAS PERSONAS;2023;24.858
ANDALUCÍA;1. CONTRA LAS PERSONAS;2022;23.249
ANDALUCÍA;1. CONTRA LAS PERSONAS;2021;20.955
ANDALUCÍA;1. CONTRA LAS PERSONAS;2020;19.103
ANDALUCÍA;1. CONTRA LAS PERSONAS;2019;21.349
ANDALUCÍA;1. CONTRA LAS PERSONAS;2018;20.030
ANDALUCÍA;1. CONTRA LAS PERSONAS;2017;19.281
ANDALUCÍA;1. CONTRA LAS PERSONAS;2016;18.979
ANDALUCÍA;1. CONTRA LAS PERSONAS;2015;20.671
ANDALUCÍA;1. CONTRA LAS PERSONAS;2014;22.067
ANDALUCÍA;1. CONTRA LAS PERSONAS;2013;20.360
ANDALUCÍA;1. CONTRA LAS PERSONAS;2012;21.366
ANDALUCÍA;1. CONTRA LAS PERSONAS;2011;24.027
ANDALUCÍA;1. CONTRA LAS PERSONAS;2010;13.052
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2023;375
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2022;370
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2021;310
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2020;353
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2019;293
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2018;337
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2017;297
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2016;356
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2015;254
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2014;236
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2013;281
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2012;287
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2011;353
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2010;298
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2023;83
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2022;102
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2021;69
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2020;108
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2019;115
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2018;105
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2017;81
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2016;97
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2015;95
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2014;94
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2013;74
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2012;98
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2011;114
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2010;90
ANDALUCÍA;1.2.-Lesiones;2023;9.572
ANDALUCÍA;1.2.-Lesiones;2022;9.098
ANDALUCÍA;1.2.-Lesiones;2021;8.131
ANDALUCÍA;1.2.-Lesiones;2020;6.896
ANDALUCÍA;1.2.-Lesiones;2019;8.861
ANDALUCÍA;1.2.-Lesiones;2018;8.152
ANDALUCÍA;1.2.-Lesiones;2017;7.630
ANDALUCÍA;1.2.-Lesiones;2016;7.457
ANDALUCÍA;1.2.-Lesiones;2015;7.102
ANDALUCÍA;1.2.-Lesiones;2014;6.731
ANDALUCÍA;1.2.-Lesiones;2013;6.366
ANDALUCÍA;1.2.-Lesiones;2012;6.501
ANDALUCÍA;1.2.-Lesiones;2011;7.339
ANDALUCÍA;1.2.-Lesiones;2010;3.036
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2023;14.315
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2022;13.277
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2021;12.093
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2020;11.508
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2019;11.853
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2018;11.200
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2017;11.079
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2016;10.896
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2015;11.025
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2014;10.951
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2013;10.269
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2012;10.549
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2011;11.462
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2010;9.388
ANDALUCÍA;1.4.-Otros contra las personas;2023;596
ANDALUCÍA;1.4.-Otros contra las personas;2022;504
ANDALUCÍA;1.4.-Otros contra las personas;2021;421
ANDALUCÍA;1.4.-Otros contra las personas;2020;346
ANDALUCÍA;1.4.-Otros contra las personas;2019;342
ANDALUCÍA;1.4.-Otros contra las personas;2018;341
ANDALUCÍA;1.4.-Otros contra las personas;2017;275
ANDALUCÍA;1.4.-Otros contra las personas;2016;270
ANDALUCÍA;1.4.-Otros contra las personas;2015;2.290
ANDALUCÍA;1.4.-Otros contra las personas;2014;4.149
ANDALUCÍA;1.4.-Otros contra las personas;2013;3.444
ANDALUCÍA;1.4.-Otros contra las personas;2012;4.029
ANDALUCÍA;1.4.-Otros contra las personas;2011;4.873
ANDALUCÍA;1.4.-Otros contra las personas;2010;330
ANDALUCÍA;2. CONTRA LA LIBERTAD;2023;11.376
ANDALUCÍA;2. CONTRA LA LIBERTAD;2022;9.785
ANDALUCÍA;2. CONTRA LA LIBERTAD;2021;9.461
ANDALUCÍA;2. CONTRA LA LIBERTAD;2020;9.103
ANDALUCÍA;2. CONTRA LA LIBERTAD;2019;9.618
ANDALUCÍA;2. CONTRA LA LIBERTAD;2018;9.401
ANDALUCÍA;2. CONTRA LA LIBERTAD;2017;8.997
ANDALUCÍA;2. CONTRA LA LIBERTAD;2016;8.401
ANDALUCÍA;2. CONTRA LA LIBERTAD;2015;6.599
ANDALUCÍA;2. CONTRA LA LIBERTAD;2014;5.606
ANDALUCÍA;2. CONTRA LA LIBERTAD;2013;5.862
ANDALUCÍA;2. CONTRA LA LIBERTAD;2012;5.883
ANDALUCÍA;2. CONTRA LA LIBERTAD;2011;5.658
ANDALUCÍA;2. CONTRA LA LIBERTAD;2010;4.283
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2023;2.308
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2022;2.172
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2021;2.169
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2020;2.083
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2019;2.176
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2018;2.120
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2017;2.230
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2016;2.076
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2015;2.141
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2014;2.337
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2013;2.653
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2012;2.613
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2011;2.326
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2010;1.821
ANDALUCÍA;2.2.-Otros contra la libertad;2023;9.068
ANDALUCÍA;2.2.-Otros contra la libertad;2022;7.613
ANDALUCÍA;2.2.-Otros contra la libertad;2021;7.292
ANDALUCÍA;2.2.-Otros contra la libertad;2020;7.020
ANDALUCÍA;2.2.-Otros contra la libertad;2019;7.442
ANDALUCÍA;2.2.-Otros contra la libertad;2018;7.281
ANDALUCÍA;2.2.-Otros contra la libertad;2017;6.767
ANDALUCÍA;2.2.-Otros contra la libertad;2016;6.325
ANDALUCÍA;2.2.-Otros contra la libertad;2015;4.458
ANDALUCÍA;2.2.-Otros contra la libertad;2014;3.269
ANDALUCÍA;2.2.-Otros contra la libertad;2013;3.209
ANDALUCÍA;2.2.-Otros contra la libertad;2012;3.270
ANDALUCÍA;2.2.-Otros contra la libertad;2011;3.332
ANDALUCÍA;2.2.-Otros contra la libertad;2010;2.462
ANDALUCÍA;3. LIBERTAD SEXUAL;2023;2.191
ANDALUCÍA;3. LIBERTAD SEXUAL;2022;1.848
ANDALUCÍA;3. LIBERTAD SEXUAL;2021;1.855
ANDALUCÍA;3. LIBERTAD SEXUAL;2020;1.498
ANDALUCÍA;3. LIBERTAD SEXUAL;2019;1.655
ANDALUCÍA;3. LIBERTAD SEXUAL;2018;1.597
ANDALUCÍA;3. LIBERTAD SEXUAL;2017;1.451
ANDALUCÍA;3. LIBERTAD SEXUAL;2016;1.208
ANDALUCÍA;3. LIBERTAD SEXUAL;2015;1.146
ANDALUCÍA;3. LIBERTAD SEXUAL;2014;1.194
ANDALUCÍA;3. LIBERTAD SEXUAL;2013;1.168
ANDALUCÍA;3. LIBERTAD SEXUAL;2012;1.232
ANDALUCÍA;3. LIBERTAD SEXUAL;2011;1.264
ANDALUCÍA;3. LIBERTAD SEXUAL;2010;1.134
ANDALUCÍA;3.1.-Agresión sexual;2023;1.309
ANDALUCÍA;3.1.-Agresión sexual;2022;1.190
ANDALUCÍA;3.1.-Agresión sexual;2021;1.111
ANDALUCÍA;3.1.-Agresión sexual;2020;851
ANDALUCÍA;3.1.-Agresión sexual;2019;967
ANDALUCÍA;3.1.-Agresión sexual;2018;944
ANDALUCÍA;3.1.-Agresión sexual;2017;778
ANDALUCÍA;3.1.-Agresión sexual;2016;663
ANDALUCÍA;3.1.-Agresión sexual;2015;556
ANDALUCÍA;3.1.-Agresión sexual;2014;590
ANDALUCÍA;3.1.-Agresión sexual;2013;579
ANDALUCÍA;3.1.-Agresión sexual;2012;640
ANDALUCÍA;3.1.-Agresión sexual;2011;686
ANDALUCÍA;3.1.-Agresión sexual;2010;533
ANDALUCÍA;3.2.-Agresión sexual con penetración;2023;446
ANDALUCÍA;3.2.-Agresión sexual con penetración;2022;354
ANDALUCÍA;3.2.-Agresión sexual con penetración;2021;337
ANDALUCÍA;3.2.-Agresión sexual con penetración;2020;289
ANDALUCÍA;3.2.-Agresión sexual con penetración;2019;269
ANDALUCÍA;3.2.-Agresión sexual con penetración;2018;263
ANDALUCÍA;3.2.-Agresión sexual con penetración;2017;222
ANDALUCÍA;3.2.-Agresión sexual con penetración;2016;192
ANDALUCÍA;3.2.-Agresión sexual con penetración;2015;188
ANDALUCÍA;3.2.-Agresión sexual con penetración;2014;184
ANDALUCÍA;3.2.-Agresión sexual con penetración;2013;183
ANDALUCÍA;3.2.-Agresión sexual con penetración;2012;209
ANDALUCÍA;3.2.-Agresión sexual con penetración;2011;215
