Comunidades autónomas;Tipología penal;periodo;Total
COMUNITAT VALENCIANA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2010;15.266
COMUNITAT VALENCIANA;5.2.2.-Robos con fuerza en viviendas;2023;14.495
COMUNITAT VALENCIANA;5.2.2.-Robos con fuerza en viviendas;2022;14.601
COMUNITAT VALENCIANA;5.2.2.-Robos con fuerza en viviendas;2021;12.853
COMUNITAT VALENCIANA;5.2.2.-Robos con fuerza en viviendas;2020;11.681
COMUNITAT VALENCIANA;5.2.2.-Robos con fuerza en viviendas;2019;15.271
COMUNITAT VALENCIANA;5.2.2.-Robos con fuerza en viviendas;2018;17.440
COMUNITAT VALENCIANA;5.2.2.-Robos con fuerza en viviendas;2017;16.928
COMUNITAT VALENCIANA;5.2.2.-Robos con fuerza en viviendas;2016;19.096
COMUNITAT VALENCIANA;5.2.2.-Robos con fuerza en viviendas;2015;19.712
COMUNITAT VALENCIANA;5.2.2.-Robos con fuerza en viviendas;2014;21.449
COMUNITAT VALENCIANA;5.2.2.-Robos con fuerza en viviendas;2013;23.665
COMUNITAT VALENCIANA;5.2.2.-Robos con fuerza en viviendas;2012;25.388
COMUNITAT VALENCIANA;5.2.2.-Robos con fuerza en viviendas;2011;18.988
COMUNITAT VALENCIANA;5.2.2.-Robos con fuerza en viviendas;2010;23.268
COMUNITAT VALENCIANA;5.2.3.-Robos con fuerza en establecimientos;2023;3.788
COMUNITAT VALENCIANA;5.2.3.-Robos con fuerza en establecimientos;2022;3.216
COMUNITAT VALENCIANA;5.2.3.-Robos con fuerza en establecimientos;2021;2.858
COMUNITAT VALENCIANA;5.2.3.-Robos con fuerza en establecimientos;2020;3.276
COMUNITAT VALENCIANA;5.2.3.-Robos con fuerza en establecimientos;2019;4.276
COMUNITAT VALENCIANA;5.2.3.-Robos con fuerza en establecimientos;2018;4.222
COMUNITAT VALENCIANA;5.2.3.-Robos con fuerza en establecimientos;2017;4.472
COMUNITAT VALENCIANA;5.2.3.-Robos con fuerza en establecimientos;2016;4.919
COMUNITAT VALENCIANA;5.2.3.-Robos con fuerza en establecimientos;2015;4.850
COMUNITAT VALENCIANA;5.2.3.-Robos con fuerza en establecimientos;2014;5.424
COMUNITAT VALENCIANA;5.2.3.-Robos con fuerza en establecimientos;2013;5.681
COMUNITAT VALENCIANA;5.2.3.-Robos con fuerza en establecimientos;2012;6.056
COMUNITAT VALENCIANA;5.2.3.-Robos con fuerza en establecimientos;2011;6.155
COMUNITAT VALENCIANA;5.2.3.-Robos con fuerza en establecimientos;2010;7.526
COMUNITAT VALENCIANA;5.3.-Robos con violencia o intimidación;2023;6.170
COMUNITAT VALENCIANA;5.3.-Robos con violencia o intimidación;2022;5.663
COMUNITAT VALENCIANA;5.3.-Robos con violencia o intimidación;2021;4.578
COMUNITAT VALENCIANA;5.3.-Robos con violencia o intimidación;2020;3.772
COMUNITAT VALENCIANA;5.3.-Robos con violencia o intimidación;2019;4.950
COMUNITAT VALENCIANA;5.3.-Robos con violencia o intimidación;2018;5.065
COMUNITAT VALENCIANA;5.3.-Robos con violencia o intimidación;2017;5.393
COMUNITAT VALENCIANA;5.3.-Robos con violencia o intimidación;2016;5.917
COMUNITAT VALENCIANA;5.3.-Robos con violencia o intimidación;2015;6.152
COMUNITAT VALENCIANA;5.3.-Robos con violencia o intimidación;2014;6.988
COMUNITAT VALENCIANA;5.3.-Robos con violencia o intimidación;2013;9.141
COMUNITAT VALENCIANA;5.3.-Robos con violencia o intimidación;2012;10.643
COMUNITAT VALENCIANA;5.3.-Robos con violencia o intimidación;2011;10.166
COMUNITAT VALENCIANA;5.3.-Robos con violencia o intimidación;2010;10.385
COMUNITAT VALENCIANA;5.3.1.-Robos con violencia en vía pública;2023;3.812
COMUNITAT VALENCIANA;5.3.1.-Robos con violencia en vía pública;2022;3.532
COMUNITAT VALENCIANA;5.3.1.-Robos con violencia en vía pública;2021;2.732
COMUNITAT VALENCIANA;5.3.1.-Robos con violencia en vía pública;2020;2.189
COMUNITAT VALENCIANA;5.3.1.-Robos con violencia en vía pública;2019;3.020
COMUNITAT VALENCIANA;5.3.1.-Robos con violencia en vía pública;2018;2.976
COMUNITAT VALENCIANA;5.3.1.-Robos con violencia en vía pública;2017;3.341
COMUNITAT VALENCIANA;5.3.1.-Robos con violencia en vía pública;2016;3.725
COMUNITAT VALENCIANA;5.3.1.-Robos con violencia en vía pública;2015;3.925
COMUNITAT VALENCIANA;5.3.1.-Robos con violencia en vía pública;2014;4.542
COMUNITAT VALENCIANA;5.3.1.-Robos con violencia en vía pública;2013;5.974
COMUNITAT VALENCIANA;5.3.1.-Robos con violencia en vía pública;2012;7.154
COMUNITAT VALENCIANA;5.3.1.-Robos con violencia en vía pública;2011;5.767
COMUNITAT VALENCIANA;5.3.1.-Robos con violencia en vía pública;2010;7.295
COMUNITAT VALENCIANA;5.3.2.-Robos con violencia en viviendas;2023;491
COMUNITAT VALENCIANA;5.3.2.-Robos con violencia en viviendas;2022;449
COMUNITAT VALENCIANA;5.3.2.-Robos con violencia en viviendas;2021;442
COMUNITAT VALENCIANA;5.3.2.-Robos con violencia en viviendas;2020;397
COMUNITAT VALENCIANA;5.3.2.-Robos con violencia en viviendas;2019;452
COMUNITAT VALENCIANA;5.3.2.-Robos con violencia en viviendas;2018;442
COMUNITAT VALENCIANA;5.3.2.-Robos con violencia en viviendas;2017;456
COMUNITAT VALENCIANA;5.3.2.-Robos con violencia en viviendas;2016;462
COMUNITAT VALENCIANA;5.3.2.-Robos con violencia en viviendas;2015;535
COMUNITAT VALENCIANA;5.3.2.-Robos con violencia en viviendas;2014;569
COMUNITAT VALENCIANA;5.3.2.-Robos con violencia en viviendas;2013;770
COMUNITAT VALENCIANA;5.3.2.-Robos con violencia en viviendas;2012;848
COMUNITAT VALENCIANA;5.3.2.-Robos con violencia en viviendas;2011;670
COMUNITAT VALENCIANA;5.3.2.-Robos con violencia en viviendas;2010;646
COMUNITAT VALENCIANA;5.3.3.-Robos con violencia en establecimientos;2023;957
COMUNITAT VALENCIANA;5.3.3.-Robos con violencia en establecimientos;2022;839
COMUNITAT VALENCIANA;5.3.3.-Robos con violencia en establecimientos;2021;754
COMUNITAT VALENCIANA;5.3.3.-Robos con violencia en establecimientos;2020;628
COMUNITAT VALENCIANA;5.3.3.-Robos con violencia en establecimientos;2019;766
COMUNITAT VALENCIANA;5.3.3.-Robos con violencia en establecimientos;2018;818
COMUNITAT VALENCIANA;5.3.3.-Robos con violencia en establecimientos;2017;805
COMUNITAT VALENCIANA;5.3.3.-Robos con violencia en establecimientos;2016;851
COMUNITAT VALENCIANA;5.3.3.-Robos con violencia en establecimientos;2015;782
COMUNITAT VALENCIANA;5.3.3.-Robos con violencia en establecimientos;2014;911
COMUNITAT VALENCIANA;5.3.3.-Robos con violencia en establecimientos;2013;1.138
COMUNITAT VALENCIANA;5.3.3.-Robos con violencia en establecimientos;2012;1.163
COMUNITAT VALENCIANA;5.3.3.-Robos con violencia en establecimientos;2011;1.048
COMUNITAT VALENCIANA;5.3.3.-Robos con violencia en establecimientos;2010;1.288
COMUNITAT VALENCIANA;5.4.-Sustracción de vehículos;2023;3.258
COMUNITAT VALENCIANA;5.4.-Sustracción de vehículos;2022;3.160
COMUNITAT VALENCIANA;5.4.-Sustracción de vehículos;2021;2.491
COMUNITAT VALENCIANA;5.4.-Sustracción de vehículos;2020;2.377
COMUNITAT VALENCIANA;5.4.-Sustracción de vehículos;2019;3.190
COMUNITAT VALENCIANA;5.4.-Sustracción de vehículos;2018;3.282
COMUNITAT VALENCIANA;5.4.-Sustracción de vehículos;2017;3.918
COMUNITAT VALENCIANA;5.4.-Sustracción de vehículos;2016;4.390
COMUNITAT VALENCIANA;5.4.-Sustracción de vehículos;2015;4.358
COMUNITAT VALENCIANA;5.4.-Sustracción de vehículos;2014;4.660
COMUNITAT VALENCIANA;5.4.-Sustracción de vehículos;2013;5.119
COMUNITAT VALENCIANA;5.4.-Sustracción de vehículos;2012;5.986
COMUNITAT VALENCIANA;5.4.-Sustracción de vehículos;2011;7.072
COMUNITAT VALENCIANA;5.4.-Sustracción de vehículos;2010;8.033
COMUNITAT VALENCIANA;5.5.-Estafas;2023;51.860
COMUNITAT VALENCIANA;5.5.-Estafas;2022;43.615
COMUNITAT VALENCIANA;5.5.-Estafas;2021;36.352
COMUNITAT VALENCIANA;5.5.-Estafas;2020;32.774
COMUNITAT VALENCIANA;5.5.-Estafas;2019;29.697
COMUNITAT VALENCIANA;5.5.-Estafas;2018;27.937
COMUNITAT VALENCIANA;5.5.-Estafas;2017;20.851
COMUNITAT VALENCIANA;5.5.-Estafas;2016;17.631
COMUNITAT VALENCIANA;5.5.-Estafas;2015;15.845
COMUNITAT VALENCIANA;5.5.-Estafas;2014;13.978
COMUNITAT VALENCIANA;5.5.-Estafas;2013;12.428
COMUNITAT VALENCIANA;5.5.-Estafas;2012;12.604
COMUNITAT VALENCIANA;5.5.-Estafas;2011;11.011
COMUNITAT VALENCIANA;5.5.-Estafas;2010;9.050
COMUNITAT VALENCIANA;5.5.1.-Estafas informáticas;2023;41.313
COMUNITAT VALENCIANA;5.5.1.-Estafas informáticas;2022;29.040
COMUNITAT VALENCIANA;5.5.1.-Estafas informáticas;2021;24.428
COMUNITAT VALENCIANA;5.5.1.-Estafas informáticas;2020;21.917
COMUNITAT VALENCIANA;5.5.1.-Estafas informáticas;2019;15.758
COMUNITAT VALENCIANA;5.5.1.-Estafas informáticas;2018;11.283
COMUNITAT VALENCIANA;5.5.1.-Estafas informáticas;2017;7.989
COMUNITAT VALENCIANA;5.5.1.-Estafas informáticas;2016;6.246
COMUNITAT VALENCIANA;5.5.1.-Estafas informáticas;2015;5.004
COMUNITAT VALENCIANA;5.5.1.-Estafas informáticas;2014;3.898
COMUNITAT VALENCIANA;5.5.1.-Estafas informáticas;2013;3.133
COMUNITAT VALENCIANA;5.5.1.-Estafas informáticas;2012;3.193
COMUNITAT VALENCIANA;5.5.1.-Estafas informáticas;2011;2.451
COMUNITAT VALENCIANA;5.5.1.-Estafas informáticas;2010;2.269
COMUNITAT VALENCIANA;5.6.-Daños;2023;26.859
COMUNITAT VALENCIANA;5.6.-Daños;2022;26.456
COMUNITAT VALENCIANA;5.6.-Daños;2021;25.274
COMUNITAT VALENCIANA;5.6.-Daños;2020;22.310
COMUNITAT VALENCIANA;5.6.-Daños;2019;26.649
COMUNITAT VALENCIANA;5.6.-Daños;2018;26.842
COMUNITAT VALENCIANA;5.6.-Daños;2017;26.863
COMUNITAT VALENCIANA;5.6.-Daños;2016;27.228
COMUNITAT VALENCIANA;5.6.-Daños;2015;27.949
COMUNITAT VALENCIANA;5.6.-Daños;2014;29.589
COMUNITAT VALENCIANA;5.6.-Daños;2013;31.442
COMUNITAT VALENCIANA;5.6.-Daños;2012;35.361
COMUNITAT VALENCIANA;5.6.-Daños;2011;36.589
COMUNITAT VALENCIANA;5.6.-Daños;2010;37.604
COMUNITAT VALENCIANA;5.7.-Contra la propiedad intelectual/industrial;2023;225
COMUNITAT VALENCIANA;5.7.-Contra la propiedad intelectual/industrial;2022;195
COMUNITAT VALENCIANA;5.7.-Contra la propiedad intelectual/industrial;2021;196
COMUNITAT VALENCIANA;5.7.-Contra la propiedad intelectual/industrial;2020;146
COMUNITAT VALENCIANA;5.7.-Contra la propiedad intelectual/industrial;2019;177
COMUNITAT VALENCIANA;5.7.-Contra la propiedad intelectual/industrial;2018;285
COMUNITAT VALENCIANA;5.7.-Contra la propiedad intelectual/industrial;2017;235
COMUNITAT VALENCIANA;5.7.-Contra la propiedad intelectual/industrial;2016;245
COMUNITAT VALENCIANA;5.7.-Contra la propiedad intelectual/industrial;2015;254
COMUNITAT VALENCIANA;5.7.-Contra la propiedad intelectual/industrial;2014;243
COMUNITAT VALENCIANA;5.7.-Contra la propiedad intelectual/industrial;2013;302
COMUNITAT VALENCIANA;5.7.-Contra la propiedad intelectual/industrial;2012;316
COMUNITAT VALENCIANA;5.7.-Contra la propiedad intelectual/industrial;2011;283
COMUNITAT VALENCIANA;5.7.-Contra la propiedad intelectual/industrial;2010;494
COMUNITAT VALENCIANA;5.8.-Blanqueo de capitales;2023;78
COMUNITAT VALENCIANA;5.8.-Blanqueo de capitales;2022;55
COMUNITAT VALENCIANA;5.8.-Blanqueo de capitales;2021;77
COMUNITAT VALENCIANA;5.8.-Blanqueo de capitales;2020;63
COMUNITAT VALENCIANA;5.8.-Blanqueo de capitales;2019;55
COMUNITAT VALENCIANA;5.8.-Blanqueo de capitales;2018;55
COMUNITAT VALENCIANA;5.8.-Blanqueo de capitales;2017;46
COMUNITAT VALENCIANA;5.8.-Blanqueo de capitales;2016;44
COMUNITAT VALENCIANA;5.8.-Blanqueo de capitales;2015;24
COMUNITAT VALENCIANA;5.8.-Blanqueo de capitales;2014;30
COMUNITAT VALENCIANA;5.8.-Blanqueo de capitales;2013;50
COMUNITAT VALENCIANA;5.8.-Blanqueo de capitales;2012;21
COMUNITAT VALENCIANA;5.8.-Blanqueo de capitales;2011;7
COMUNITAT VALENCIANA;5.8.-Blanqueo de capitales;2010;11
COMUNITAT VALENCIANA;5.9.-Otros contra el patrimonio;2023;7.691
COMUNITAT VALENCIANA;5.9.-Otros contra el patrimonio;2022;7.654
COMUNITAT VALENCIANA;5.9.-Otros contra el patrimonio;2021;6.351
COMUNITAT VALENCIANA;5.9.-Otros contra el patrimonio;2020;5.730
COMUNITAT VALENCIANA;5.9.-Otros contra el patrimonio;2019;6.183
COMUNITAT VALENCIANA;5.9.-Otros contra el patrimonio;2018;5.577
COMUNITAT VALENCIANA;5.9.-Otros contra el patrimonio;2017;4.690
COMUNITAT VALENCIANA;5.9.-Otros contra el patrimonio;2016;4.290
COMUNITAT VALENCIANA;5.9.-Otros contra el patrimonio;2015;4.799
COMUNITAT VALENCIANA;5.9.-Otros contra el patrimonio;2014;4.632
COMUNITAT VALENCIANA;5.9.-Otros contra el patrimonio;2013;4.143
COMUNITAT VALENCIANA;5.9.-Otros contra el patrimonio;2012;3.956
COMUNITAT VALENCIANA;5.9.-Otros contra el patrimonio;2011;3.203
COMUNITAT VALENCIANA;5.9.-Otros contra el patrimonio;2010;2.658
COMUNITAT VALENCIANA;6. SEGURIDAD COLECTIVA;2023;9.533
COMUNITAT VALENCIANA;6. SEGURIDAD COLECTIVA;2022;9.192
COMUNITAT VALENCIANA;6. SEGURIDAD COLECTIVA;2021;8.083
COMUNITAT VALENCIANA;6. SEGURIDAD COLECTIVA;2020;6.714
COMUNITAT VALENCIANA;6. SEGURIDAD COLECTIVA;2019;7.739
COMUNITAT VALENCIANA;6. SEGURIDAD COLECTIVA;2018;7.805
COMUNITAT VALENCIANA;6. SEGURIDAD COLECTIVA;2017;7.273
COMUNITAT VALENCIANA;6. SEGURIDAD COLECTIVA;2016;7.465
COMUNITAT VALENCIANA;6. SEGURIDAD COLECTIVA;2015;7.501
COMUNITAT VALENCIANA;6. SEGURIDAD COLECTIVA;2014;8.470
COMUNITAT VALENCIANA;6. SEGURIDAD COLECTIVA;2013;8.696
COMUNITAT VALENCIANA;6. SEGURIDAD COLECTIVA;2012;8.518
COMUNITAT VALENCIANA;6. SEGURIDAD COLECTIVA;2011;8.729
COMUNITAT VALENCIANA;6. SEGURIDAD COLECTIVA;2010;7.933
COMUNITAT VALENCIANA;6.1.-Tráfico de drogas;2023;2.566
COMUNITAT VALENCIANA;6.1.-Tráfico de drogas;2022;2.034
COMUNITAT VALENCIANA;6.1.-Tráfico de drogas;2021;1.983
COMUNITAT VALENCIANA;6.1.-Tráfico de drogas;2020;1.863
COMUNITAT VALENCIANA;6.1.-Tráfico de drogas;2019;1.979
COMUNITAT VALENCIANA;6.1.-Tráfico de drogas;2018;1.759
COMUNITAT VALENCIANA;6.1.-Tráfico de drogas;2017;1.592
COMUNITAT VALENCIANA;6.1.-Tráfico de drogas;2016;1.654
COMUNITAT VALENCIANA;6.1.-Tráfico de drogas;2015;1.506
COMUNITAT VALENCIANA;6.1.-Tráfico de drogas;2014;1.651
COMUNITAT VALENCIANA;6.1.-Tráfico de drogas;2013;1.872
COMUNITAT VALENCIANA;6.1.-Tráfico de drogas;2012;1.494
COMUNITAT VALENCIANA;6.1.-Tráfico de drogas;2011;1.399
COMUNITAT VALENCIANA;6.1.-Tráfico de drogas;2010;1.409
COMUNITAT VALENCIANA;6.2.-Contra la seguridad vial;2023;6.627
COMUNITAT VALENCIANA;6.2.-Contra la seguridad vial;2022;6.880
COMUNITAT VALENCIANA;6.2.-Contra la seguridad vial;2021;5.841
COMUNITAT VALENCIANA;6.2.-Contra la seguridad vial;2020;4.618
COMUNITAT VALENCIANA;6.2.-Contra la seguridad vial;2019;5.525
COMUNITAT VALENCIANA;6.2.-Contra la seguridad vial;2018;5.741
COMUNITAT VALENCIANA;6.2.-Contra la seguridad vial;2017;5.415
COMUNITAT VALENCIANA;6.2.-Contra la seguridad vial;2016;5.525
COMUNITAT VALENCIANA;6.2.-Contra la seguridad vial;2015;5.658
COMUNITAT VALENCIANA;6.2.-Contra la seguridad vial;2014;6.469
COMUNITAT VALENCIANA;6.2.-Contra la seguridad vial;2013;6.460
COMUNITAT VALENCIANA;6.2.-Contra la seguridad vial;2012;6.460
COMUNITAT VALENCIANA;6.2.-Contra la seguridad vial;2011;6.734
COMUNITAT VALENCIANA;6.2.-Contra la seguridad vial;2010;6.011
COMUNITAT VALENCIANA;6.3.-Otros contra la seguridad colectiva;2023;340
COMUNITAT VALENCIANA;6.3.-Otros contra la seguridad colectiva;2022;278
COMUNITAT VALENCIANA;6.3.-Otros contra la seguridad colectiva;2021;259
COMUNITAT VALENCIANA;6.3.-Otros contra la seguridad colectiva;2020;233
COMUNITAT VALENCIANA;6.3.-Otros contra la seguridad colectiva;2019;235
COMUNITAT VALENCIANA;6.3.-Otros contra la seguridad colectiva;2018;305
COMUNITAT VALENCIANA;6.3.-Otros contra la seguridad colectiva;2017;266
COMUNITAT VALENCIANA;6.3.-Otros contra la seguridad colectiva;2016;286
COMUNITAT VALENCIANA;6.3.-Otros contra la seguridad colectiva;2015;337
COMUNITAT VALENCIANA;6.3.-Otros contra la seguridad colectiva;2014;350
COMUNITAT VALENCIANA;6.3.-Otros contra la seguridad colectiva;2013;364
COMUNITAT VALENCIANA;6.3.-Otros contra la seguridad colectiva;2012;564
COMUNITAT VALENCIANA;6.3.-Otros contra la seguridad colectiva;2011;596
COMUNITAT VALENCIANA;6.3.-Otros contra la seguridad colectiva;2010;513
COMUNITAT VALENCIANA;7. FALSEDADES;2023;5.655
COMUNITAT VALENCIANA;7. FALSEDADES;2022;4.883
COMUNITAT VALENCIANA;7. FALSEDADES;2021;4.535
COMUNITAT VALENCIANA;7. FALSEDADES;2020;3.109
COMUNITAT VALENCIANA;7. FALSEDADES;2019;3.250
COMUNITAT VALENCIANA;7. FALSEDADES;2018;3.206
COMUNITAT VALENCIANA;7. FALSEDADES;2017;2.794
COMUNITAT VALENCIANA;7. FALSEDADES;2016;2.687
COMUNITAT VALENCIANA;7. FALSEDADES;2015;2.379
COMUNITAT VALENCIANA;7. FALSEDADES;2014;2.403
COMUNITAT VALENCIANA;7. FALSEDADES;2013;2.102
COMUNITAT VALENCIANA;7. FALSEDADES;2012;2.234
COMUNITAT VALENCIANA;7. FALSEDADES;2011;2.569
COMUNITAT VALENCIANA;7. FALSEDADES;2010;2.259
COMUNITAT VALENCIANA;8. ADMÓN. PÚBLICA;2023;71
COMUNITAT VALENCIANA;8. ADMÓN. PÚBLICA;2022;52
COMUNITAT VALENCIANA;8. ADMÓN. PÚBLICA;2021;89
COMUNITAT VALENCIANA;8. ADMÓN. PÚBLICA;2020;48
COMUNITAT VALENCIANA;8. ADMÓN. PÚBLICA;2019;48
COMUNITAT VALENCIANA;8. ADMÓN. PÚBLICA;2018;79
COMUNITAT VALENCIANA;8. ADMÓN. PÚBLICA;2017;72
COMUNITAT VALENCIANA;8. ADMÓN. PÚBLICA;2016;48
COMUNITAT VALENCIANA;8. ADMÓN. PÚBLICA;2015;97
COMUNITAT VALENCIANA;8. ADMÓN. PÚBLICA;2014;37
COMUNITAT VALENCIANA;8. ADMÓN. PÚBLICA;2013;31
COMUNITAT VALENCIANA;8. ADMÓN. PÚBLICA;2012;55
COMUNITAT VALENCIANA;8. ADMÓN. PÚBLICA;2011;42
COMUNITAT VALENCIANA;8. ADMÓN. PÚBLICA;2010;60
COMUNITAT VALENCIANA;9. ADMÓN. JUSTICIA;2023;5.936
COMUNITAT VALENCIANA;9. ADMÓN. JUSTICIA;2022;5.525
COMUNITAT VALENCIANA;9. ADMÓN. JUSTICIA;2021;4.897
COMUNITAT VALENCIANA;9. ADMÓN. JUSTICIA;2020;4.721
COMUNITAT VALENCIANA;9. ADMÓN. JUSTICIA;2019;4.643
COMUNITAT VALENCIANA;9. ADMÓN. JUSTICIA;2018;4.361
COMUNITAT VALENCIANA;9. ADMÓN. JUSTICIA;2017;4.214
COMUNITAT VALENCIANA;9. ADMÓN. JUSTICIA;2016;4.019
COMUNITAT VALENCIANA;9. ADMÓN. JUSTICIA;2015;4.137
COMUNITAT VALENCIANA;9. ADMÓN. JUSTICIA;2014;4.086
COMUNITAT VALENCIANA;9. ADMÓN. JUSTICIA;2013;4.054
COMUNITAT VALENCIANA;9. ADMÓN. JUSTICIA;2012;4.215
COMUNITAT VALENCIANA;9. ADMÓN. JUSTICIA;2011;4.337
COMUNITAT VALENCIANA;9. ADMÓN. JUSTICIA;2010;4.249
COMUNITAT VALENCIANA;10. ORDEN PÚBLICO;2023;4.020
COMUNITAT VALENCIANA;10. ORDEN PÚBLICO;2022;3.717
COMUNITAT VALENCIANA;10. ORDEN PÚBLICO;2021;3.522
COMUNITAT VALENCIANA;10. ORDEN PÚBLICO;2020;4.137
COMUNITAT VALENCIANA;10. ORDEN PÚBLICO;2019;2.671
COMUNITAT VALENCIANA;10. ORDEN PÚBLICO;2018;2.577
COMUNITAT VALENCIANA;10. ORDEN PÚBLICO;2017;2.532
COMUNITAT VALENCIANA;10. ORDEN PÚBLICO;2016;2.450
COMUNITAT VALENCIANA;10. ORDEN PÚBLICO;2015;3.100
COMUNITAT VALENCIANA;10. ORDEN PÚBLICO;2014;4.201
COMUNITAT VALENCIANA;10. ORDEN PÚBLICO;2013;4.333
COMUNITAT VALENCIANA;10. ORDEN PÚBLICO;2012;4.478
COMUNITAT VALENCIANA;10. ORDEN PÚBLICO;2011;4.733
COMUNITAT VALENCIANA;10. ORDEN PÚBLICO;2010;4.383
COMUNITAT VALENCIANA;11. LEGISLACIÓN ESPECIAL;2023;46
COMUNITAT VALENCIANA;11. LEGISLACIÓN ESPECIAL;2022;26
COMUNITAT VALENCIANA;11. LEGISLACIÓN ESPECIAL;2021;29
COMUNITAT VALENCIANA;11. LEGISLACIÓN ESPECIAL;2020;28
COMUNITAT VALENCIANA;11. LEGISLACIÓN ESPECIAL;2019;11
COMUNITAT VALENCIANA;11. LEGISLACIÓN ESPECIAL;2018;13
COMUNITAT VALENCIANA;11. LEGISLACIÓN ESPECIAL;2017;6
COMUNITAT VALENCIANA;11. LEGISLACIÓN ESPECIAL;2016;6
COMUNITAT VALENCIANA;11. LEGISLACIÓN ESPECIAL;2015;17
COMUNITAT VALENCIANA;11. LEGISLACIÓN ESPECIAL;2014;6
COMUNITAT VALENCIANA;11. LEGISLACIÓN ESPECIAL;2013;8
COMUNITAT VALENCIANA;11. LEGISLACIÓN ESPECIAL;2012;5
COMUNITAT VALENCIANA;11. LEGISLACIÓN ESPECIAL;2011;12
COMUNITAT VALENCIANA;11. LEGISLACIÓN ESPECIAL;2010;19
COMUNITAT VALENCIANA;12. OTRAS INFRACCIONES PENALES;2023;1.141
COMUNITAT VALENCIANA;12. OTRAS INFRACCIONES PENALES;2022;1.102
COMUNITAT VALENCIANA;12. OTRAS INFRACCIONES PENALES;2021;1.056
COMUNITAT VALENCIANA;12. OTRAS INFRACCIONES PENALES;2020;1.151
COMUNITAT VALENCIANA;12. OTRAS INFRACCIONES PENALES;2019;1.111
COMUNITAT VALENCIANA;12. OTRAS INFRACCIONES PENALES;2018;1.065
COMUNITAT VALENCIANA;12. OTRAS INFRACCIONES PENALES;2017;1.171
COMUNITAT VALENCIANA;12. OTRAS INFRACCIONES PENALES;2016;1.343
COMUNITAT VALENCIANA;12. OTRAS INFRACCIONES PENALES;2015;1.107
COMUNITAT VALENCIANA;12. OTRAS INFRACCIONES PENALES;2014;779
COMUNITAT VALENCIANA;12. OTRAS INFRACCIONES PENALES;2013;864
COMUNITAT VALENCIANA;12. OTRAS INFRACCIONES PENALES;2012;555
COMUNITAT VALENCIANA;12. OTRAS INFRACCIONES PENALES;2011;690
COMUNITAT VALENCIANA;12. OTRAS INFRACCIONES PENALES;2010;733
COMUNITAT VALENCIANA;TOTAL INFRACCIONES PENALES;2023;287.379
COMUNITAT VALENCIANA;TOTAL INFRACCIONES PENALES;2022;262.971
COMUNITAT VALENCIANA;TOTAL INFRACCIONES PENALES;2021;225.337
COMUNITAT VALENCIANA;TOTAL INFRACCIONES PENALES;2020;193.222
COMUNITAT VALENCIANA;TOTAL INFRACCIONES PENALES;2019;232.549
COMUNITAT VALENCIANA;TOTAL INFRACCIONES PENALES;2018;231.627
COMUNITAT VALENCIANA;TOTAL INFRACCIONES PENALES;2017;227.102
COMUNITAT VALENCIANA;TOTAL INFRACCIONES PENALES;2016;230.209
COMUNITAT VALENCIANA;TOTAL INFRACCIONES PENALES;2015;234.725
COMUNITAT VALENCIANA;TOTAL INFRACCIONES PENALES;2014;247.371
COMUNITAT VALENCIANA;TOTAL INFRACCIONES PENALES;2013;260.288
COMUNITAT VALENCIANA;TOTAL INFRACCIONES PENALES;2012;277.917
COMUNITAT VALENCIANA;TOTAL INFRACCIONES PENALES;2011;284.696
COMUNITAT VALENCIANA;TOTAL INFRACCIONES PENALES;2010;287.158
EXTREMADURA;1. CONTRA LAS PERSONAS;2023;3.787
EXTREMADURA;1. CONTRA LAS PERSONAS;2022;3.304
EXTREMADURA;1. CONTRA LAS PERSONAS;2021;3.086
EXTREMADURA;1. CONTRA LAS PERSONAS;2020;2.740
EXTREMADURA;1. CONTRA LAS PERSONAS;2019;3.185
EXTREMADURA;1. CONTRA LAS PERSONAS;2018;3.097
EXTREMADURA;1. CONTRA LAS PERSONAS;2017;3.184
EXTREMADURA;1. CONTRA LAS PERSONAS;2016;3.130
EXTREMADURA;1. CONTRA LAS PERSONAS;2015;4.245
EXTREMADURA;1. CONTRA LAS PERSONAS;2014;5.421
EXTREMADURA;1. CONTRA LAS PERSONAS;2013;5.210
EXTREMADURA;1. CONTRA LAS PERSONAS;2012;5.312
EXTREMADURA;1. CONTRA LAS PERSONAS;2011;5.655
EXTREMADURA;1. CONTRA LAS PERSONAS;2010;6.059
EXTREMADURA;1.1.-Homicidios dolosos/asesinatos;2023;21
EXTREMADURA;1.1.-Homicidios dolosos/asesinatos;2022;10
EXTREMADURA;1.1.-Homicidios dolosos/asesinatos;2021;25
EXTREMADURA;1.1.-Homicidios dolosos/asesinatos;2020;21
EXTREMADURA;1.1.-Homicidios dolosos/asesinatos;2019;13
EXTREMADURA;1.1.-Homicidios dolosos/asesinatos;2018;17
EXTREMADURA;1.1.-Homicidios dolosos/asesinatos;2017;24
EXTREMADURA;1.1.-Homicidios dolosos/asesinatos;2016;17
EXTREMADURA;1.1.-Homicidios dolosos/asesinatos;2015;9
EXTREMADURA;1.1.-Homicidios dolosos/asesinatos;2014;13
EXTREMADURA;1.1.-Homicidios dolosos/asesinatos;2013;17
EXTREMADURA;1.1.-Homicidios dolosos/asesinatos;2012;21
EXTREMADURA;1.1.-Homicidios dolosos/asesinatos;2011;26
