Comunidades autónomas;Tipología penal;periodo;Total
DESCONOCIDA;2.1.-Malos tratos habituales en el ámbito familiar;2019;0
DESCONOCIDA;2.1.-Malos tratos habituales en el ámbito familiar;2018;0
DESCONOCIDA;2.1.-Malos tratos habituales en el ámbito familiar;2017;0
DESCONOCIDA;2.1.-Malos tratos habituales en el ámbito familiar;2016;0
DESCONOCIDA;2.1.-Malos tratos habituales en el ámbito familiar;2015;0
DESCONOCIDA;2.1.-Malos tratos habituales en el ámbito familiar;2014;0
DESCONOCIDA;2.1.-Malos tratos habituales en el ámbito familiar;2013;0
DESCONOCIDA;2.1.-Malos tratos habituales en el ámbito familiar;2012;0
DESCONOCIDA;2.1.-Malos tratos habituales en el ámbito familiar;2011;1
DESCONOCIDA;2.1.-Malos tratos habituales en el ámbito familiar;2010;2
DESCONOCIDA;2.2.-Otros contra la libertad;2023;0
DESCONOCIDA;2.2.-Otros contra la libertad;2022;0
DESCONOCIDA;2.2.-Otros contra la libertad;2021;0
DESCONOCIDA;2.2.-Otros contra la libertad;2020;0
DESCONOCIDA;2.2.-Otros contra la libertad;2019;0
DESCONOCIDA;2.2.-Otros contra la libertad;2018;0
DESCONOCIDA;2.2.-Otros contra la libertad;2017;0
DESCONOCIDA;2.2.-Otros contra la libertad;2016;0
DESCONOCIDA;2.2.-Otros contra la libertad;2015;0
DESCONOCIDA;2.2.-Otros contra la libertad;2014;0
DESCONOCIDA;2.2.-Otros contra la libertad;2013;0
DESCONOCIDA;2.2.-Otros contra la libertad;2012;0
DESCONOCIDA;2.2.-Otros contra la libertad;2011;0
DESCONOCIDA;2.2.-Otros contra la libertad;2010;2
DESCONOCIDA;3. LIBERTAD SEXUAL;2023;0
DESCONOCIDA;3. LIBERTAD SEXUAL;2022;0
DESCONOCIDA;3. LIBERTAD SEXUAL;2021;0
DESCONOCIDA;3. LIBERTAD SEXUAL;2020;0
DESCONOCIDA;3. LIBERTAD SEXUAL;2019;0
DESCONOCIDA;3. LIBERTAD SEXUAL;2018;0
DESCONOCIDA;3. LIBERTAD SEXUAL;2017;0
DESCONOCIDA;3. LIBERTAD SEXUAL;2016;0
DESCONOCIDA;3. LIBERTAD SEXUAL;2015;0
DESCONOCIDA;3. LIBERTAD SEXUAL;2014;0
DESCONOCIDA;3. LIBERTAD SEXUAL;2013;1
DESCONOCIDA;3. LIBERTAD SEXUAL;2012;0
DESCONOCIDA;3. LIBERTAD SEXUAL;2011;1
DESCONOCIDA;3. LIBERTAD SEXUAL;2010;3
DESCONOCIDA;3.1.-Agresión sexual;2023;0
DESCONOCIDA;3.1.-Agresión sexual;2022;0
DESCONOCIDA;3.1.-Agresión sexual;2021;0
DESCONOCIDA;3.1.-Agresión sexual;2020;0
DESCONOCIDA;3.1.-Agresión sexual;2019;0
DESCONOCIDA;3.1.-Agresión sexual;2018;0
DESCONOCIDA;3.1.-Agresión sexual;2017;0
DESCONOCIDA;3.1.-Agresión sexual;2016;0
DESCONOCIDA;3.1.-Agresión sexual;2015;0
DESCONOCIDA;3.1.-Agresión sexual;2014;0
DESCONOCIDA;3.1.-Agresión sexual;2013;0
DESCONOCIDA;3.1.-Agresión sexual;2012;0
DESCONOCIDA;3.1.-Agresión sexual;2011;1
DESCONOCIDA;3.1.-Agresión sexual;2010;2
DESCONOCIDA;3.2.-Agresión sexual con penetración;2023;0
DESCONOCIDA;3.2.-Agresión sexual con penetración;2022;0
DESCONOCIDA;3.2.-Agresión sexual con penetración;2021;0
DESCONOCIDA;3.2.-Agresión sexual con penetración;2020;0
DESCONOCIDA;3.2.-Agresión sexual con penetración;2019;0
DESCONOCIDA;3.2.-Agresión sexual con penetración;2018;0
DESCONOCIDA;3.2.-Agresión sexual con penetración;2017;0
DESCONOCIDA;3.2.-Agresión sexual con penetración;2016;0
DESCONOCIDA;3.2.-Agresión sexual con penetración;2015;0
DESCONOCIDA;3.2.-Agresión sexual con penetración;2014;0
DESCONOCIDA;3.2.-Agresión sexual con penetración;2013;0
DESCONOCIDA;3.2.-Agresión sexual con penetración;2012;0
DESCONOCIDA;3.2.-Agresión sexual con penetración;2011;0
DESCONOCIDA;3.2.-Agresión sexual con penetración;2010;1
DESCONOCIDA;3.3.-Corrupción de menores o incapacitados;2023;0
DESCONOCIDA;3.3.-Corrupción de menores o incapacitados;2022;0
DESCONOCIDA;3.3.-Corrupción de menores o incapacitados;2021;0
DESCONOCIDA;3.3.-Corrupción de menores o incapacitados;2020;0
DESCONOCIDA;3.3.-Corrupción de menores o incapacitados;2019;0
DESCONOCIDA;3.3.-Corrupción de menores o incapacitados;2018;0
DESCONOCIDA;3.3.-Corrupción de menores o incapacitados;2017;0
DESCONOCIDA;3.3.-Corrupción de menores o incapacitados;2016;0
DESCONOCIDA;3.3.-Corrupción de menores o incapacitados;2015;0
DESCONOCIDA;3.3.-Corrupción de menores o incapacitados;2014;0
DESCONOCIDA;3.3.-Corrupción de menores o incapacitados;2013;0
DESCONOCIDA;3.3.-Corrupción de menores o incapacitados;2012;0
DESCONOCIDA;3.3.-Corrupción de menores o incapacitados;2011;0
DESCONOCIDA;3.3.-Corrupción de menores o incapacitados;2010;0
DESCONOCIDA;3.4.-Pornografía de menores;2023;0
DESCONOCIDA;3.4.-Pornografía de menores;2022;0
DESCONOCIDA;3.4.-Pornografía de menores;2021;0
DESCONOCIDA;3.4.-Pornografía de menores;2020;0
DESCONOCIDA;3.4.-Pornografía de menores;2019;0
DESCONOCIDA;3.4.-Pornografía de menores;2018;0
DESCONOCIDA;3.4.-Pornografía de menores;2017;0
DESCONOCIDA;3.4.-Pornografía de menores;2016;0
DESCONOCIDA;3.4.-Pornografía de menores;2015;0
DESCONOCIDA;3.4.-Pornografía de menores;2014;0
DESCONOCIDA;3.4.-Pornografía de menores;2013;1
DESCONOCIDA;3.4.-Pornografía de menores;2012;0
DESCONOCIDA;3.4.-Pornografía de menores;2011;0
DESCONOCIDA;3.4.-Pornografía de menores;2010;0
DESCONOCIDA;3.5.-Otros contra la libertad sexual;2023;0
DESCONOCIDA;3.5.-Otros contra la libertad sexual;2022;0
DESCONOCIDA;3.5.-Otros contra la libertad sexual;2021;0
DESCONOCIDA;3.5.-Otros contra la libertad sexual;2020;0
DESCONOCIDA;3.5.-Otros contra la libertad sexual;2019;0
DESCONOCIDA;3.5.-Otros contra la libertad sexual;2018;0
DESCONOCIDA;3.5.-Otros contra la libertad sexual;2017;0
DESCONOCIDA;3.5.-Otros contra la libertad sexual;2016;0
DESCONOCIDA;3.5.-Otros contra la libertad sexual;2015;0
DESCONOCIDA;3.5.-Otros contra la libertad sexual;2014;0
DESCONOCIDA;3.5.-Otros contra la libertad sexual;2013;0
DESCONOCIDA;3.5.-Otros contra la libertad sexual;2012;0
DESCONOCIDA;3.5.-Otros contra la libertad sexual;2011;0
DESCONOCIDA;3.5.-Otros contra la libertad sexual;2010;0
DESCONOCIDA;4. RELACIONES FAMILIARES;2023;0
DESCONOCIDA;4. RELACIONES FAMILIARES;2022;0
DESCONOCIDA;4. RELACIONES FAMILIARES;2021;0
DESCONOCIDA;4. RELACIONES FAMILIARES;2020;0
DESCONOCIDA;4. RELACIONES FAMILIARES;2019;0
DESCONOCIDA;4. RELACIONES FAMILIARES;2018;0
DESCONOCIDA;4. RELACIONES FAMILIARES;2017;0
DESCONOCIDA;4. RELACIONES FAMILIARES;2016;0
DESCONOCIDA;4. RELACIONES FAMILIARES;2015;0
DESCONOCIDA;4. RELACIONES FAMILIARES;2014;0
DESCONOCIDA;4. RELACIONES FAMILIARES;2013;0
DESCONOCIDA;4. RELACIONES FAMILIARES;2012;0
DESCONOCIDA;4. RELACIONES FAMILIARES;2011;0
DESCONOCIDA;4. RELACIONES FAMILIARES;2010;2
DESCONOCIDA;5. PATRIMONIO;2023;0
DESCONOCIDA;5. PATRIMONIO;2022;0
DESCONOCIDA;5. PATRIMONIO;2021;0
DESCONOCIDA;5. PATRIMONIO;2020;0
DESCONOCIDA;5. PATRIMONIO;2019;0
DESCONOCIDA;5. PATRIMONIO;2018;0
DESCONOCIDA;5. PATRIMONIO;2017;0
DESCONOCIDA;5. PATRIMONIO;2016;0
DESCONOCIDA;5. PATRIMONIO;2015;0
DESCONOCIDA;5. PATRIMONIO;2014;0
DESCONOCIDA;5. PATRIMONIO;2013;0
DESCONOCIDA;5. PATRIMONIO;2012;0
DESCONOCIDA;5. PATRIMONIO;2011;20
DESCONOCIDA;5. PATRIMONIO;2010;57
DESCONOCIDA;5.1.-Hurtos;2023;0
DESCONOCIDA;5.1.-Hurtos;2022;0
DESCONOCIDA;5.1.-Hurtos;2021;0
DESCONOCIDA;5.1.-Hurtos;2020;0
DESCONOCIDA;5.1.-Hurtos;2019;0
DESCONOCIDA;5.1.-Hurtos;2018;0
DESCONOCIDA;5.1.-Hurtos;2017;0
DESCONOCIDA;5.1.-Hurtos;2016;0
DESCONOCIDA;5.1.-Hurtos;2015;0
DESCONOCIDA;5.1.-Hurtos;2014;0
DESCONOCIDA;5.1.-Hurtos;2013;0
DESCONOCIDA;5.1.-Hurtos;2012;0
DESCONOCIDA;5.1.-Hurtos;2011;3
DESCONOCIDA;5.1.-Hurtos;2010;1
DESCONOCIDA;5.2.-Robos con fuerza en las cosas;2023;0
DESCONOCIDA;5.2.-Robos con fuerza en las cosas;2022;0
DESCONOCIDA;5.2.-Robos con fuerza en las cosas;2021;0
DESCONOCIDA;5.2.-Robos con fuerza en las cosas;2020;0
DESCONOCIDA;5.2.-Robos con fuerza en las cosas;2019;0
DESCONOCIDA;5.2.-Robos con fuerza en las cosas;2018;0
DESCONOCIDA;5.2.-Robos con fuerza en las cosas;2017;0
DESCONOCIDA;5.2.-Robos con fuerza en las cosas;2016;0
DESCONOCIDA;5.2.-Robos con fuerza en las cosas;2015;0
DESCONOCIDA;5.2.-Robos con fuerza en las cosas;2014;0
DESCONOCIDA;5.2.-Robos con fuerza en las cosas;2013;0
DESCONOCIDA;5.2.-Robos con fuerza en las cosas;2012;0
DESCONOCIDA;5.2.-Robos con fuerza en las cosas;2011;3
DESCONOCIDA;5.2.-Robos con fuerza en las cosas;2010;2
DESCONOCIDA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2023;0
DESCONOCIDA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2022;0
DESCONOCIDA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2021;0
DESCONOCIDA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2020;0
DESCONOCIDA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2019;0
DESCONOCIDA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2018;0
DESCONOCIDA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2017;0
DESCONOCIDA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2016;0
DESCONOCIDA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2015;0
DESCONOCIDA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2014;0
DESCONOCIDA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2013;0
DESCONOCIDA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2012;0
DESCONOCIDA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2011;0
DESCONOCIDA;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2010;0
DESCONOCIDA;5.2.2.-Robos con fuerza en viviendas;2023;0
DESCONOCIDA;5.2.2.-Robos con fuerza en viviendas;2022;0
DESCONOCIDA;5.2.2.-Robos con fuerza en viviendas;2021;0
DESCONOCIDA;5.2.2.-Robos con fuerza en viviendas;2020;0
DESCONOCIDA;5.2.2.-Robos con fuerza en viviendas;2019;0
DESCONOCIDA;5.2.2.-Robos con fuerza en viviendas;2018;0
DESCONOCIDA;5.2.2.-Robos con fuerza en viviendas;2017;0
DESCONOCIDA;5.2.2.-Robos con fuerza en viviendas;2016;0
DESCONOCIDA;5.2.2.-Robos con fuerza en viviendas;2015;0
DESCONOCIDA;5.2.2.-Robos con fuerza en viviendas;2014;0
DESCONOCIDA;5.2.2.-Robos con fuerza en viviendas;2013;0
DESCONOCIDA;5.2.2.-Robos con fuerza en viviendas;2012;0
DESCONOCIDA;5.2.2.-Robos con fuerza en viviendas;2011;0
DESCONOCIDA;5.2.2.-Robos con fuerza en viviendas;2010;1
DESCONOCIDA;5.2.3.-Robos con fuerza en establecimientos;2023;0
DESCONOCIDA;5.2.3.-Robos con fuerza en establecimientos;2022;0
DESCONOCIDA;5.2.3.-Robos con fuerza en establecimientos;2021;0
DESCONOCIDA;5.2.3.-Robos con fuerza en establecimientos;2020;0
DESCONOCIDA;5.2.3.-Robos con fuerza en establecimientos;2019;0
DESCONOCIDA;5.2.3.-Robos con fuerza en establecimientos;2018;0
DESCONOCIDA;5.2.3.-Robos con fuerza en establecimientos;2017;0
DESCONOCIDA;5.2.3.-Robos con fuerza en establecimientos;2016;0
DESCONOCIDA;5.2.3.-Robos con fuerza en establecimientos;2015;0
DESCONOCIDA;5.2.3.-Robos con fuerza en establecimientos;2014;0
DESCONOCIDA;5.2.3.-Robos con fuerza en establecimientos;2013;0
DESCONOCIDA;5.2.3.-Robos con fuerza en establecimientos;2012;0
DESCONOCIDA;5.2.3.-Robos con fuerza en establecimientos;2011;2
DESCONOCIDA;5.2.3.-Robos con fuerza en establecimientos;2010;0
DESCONOCIDA;5.3.-Robos con violencia o intimidación;2023;0
DESCONOCIDA;5.3.-Robos con violencia o intimidación;2022;0
DESCONOCIDA;5.3.-Robos con violencia o intimidación;2021;0
DESCONOCIDA;5.3.-Robos con violencia o intimidación;2020;0
DESCONOCIDA;5.3.-Robos con violencia o intimidación;2019;0
DESCONOCIDA;5.3.-Robos con violencia o intimidación;2018;0
DESCONOCIDA;5.3.-Robos con violencia o intimidación;2017;0
DESCONOCIDA;5.3.-Robos con violencia o intimidación;2016;0
DESCONOCIDA;5.3.-Robos con violencia o intimidación;2015;0
DESCONOCIDA;5.3.-Robos con violencia o intimidación;2014;0
DESCONOCIDA;5.3.-Robos con violencia o intimidación;2013;0
DESCONOCIDA;5.3.-Robos con violencia o intimidación;2012;0
DESCONOCIDA;5.3.-Robos con violencia o intimidación;2011;0
DESCONOCIDA;5.3.-Robos con violencia o intimidación;2010;0
DESCONOCIDA;5.3.1.-Robos con violencia en vía pública;2023;0
DESCONOCIDA;5.3.1.-Robos con violencia en vía pública;2022;0
DESCONOCIDA;5.3.1.-Robos con violencia en vía pública;2021;0
DESCONOCIDA;5.3.1.-Robos con violencia en vía pública;2020;0
DESCONOCIDA;5.3.1.-Robos con violencia en vía pública;2019;0
DESCONOCIDA;5.3.1.-Robos con violencia en vía pública;2018;0
DESCONOCIDA;5.3.1.-Robos con violencia en vía pública;2017;0
DESCONOCIDA;5.3.1.-Robos con violencia en vía pública;2016;0
DESCONOCIDA;5.3.1.-Robos con violencia en vía pública;2015;0
DESCONOCIDA;5.3.1.-Robos con violencia en vía pública;2014;0
DESCONOCIDA;5.3.1.-Robos con violencia en vía pública;2013;0
DESCONOCIDA;5.3.1.-Robos con violencia en vía pública;2012;0
DESCONOCIDA;5.3.1.-Robos con violencia en vía pública;2011;0
DESCONOCIDA;5.3.1.-Robos con violencia en vía pública;2010;0
DESCONOCIDA;5.3.2.-Robos con violencia en viviendas;2023;0
DESCONOCIDA;5.3.2.-Robos con violencia en viviendas;2022;0
DESCONOCIDA;5.3.2.-Robos con violencia en viviendas;2021;0
DESCONOCIDA;5.3.2.-Robos con violencia en viviendas;2020;0
DESCONOCIDA;5.3.2.-Robos con violencia en viviendas;2019;0
DESCONOCIDA;5.3.2.-Robos con violencia en viviendas;2018;0
DESCONOCIDA;5.3.2.-Robos con violencia en viviendas;2017;0
DESCONOCIDA;5.3.2.-Robos con violencia en viviendas;2016;0
DESCONOCIDA;5.3.2.-Robos con violencia en viviendas;2015;0
DESCONOCIDA;5.3.2.-Robos con violencia en viviendas;2014;0
DESCONOCIDA;5.3.2.-Robos con violencia en viviendas;2013;0
DESCONOCIDA;5.3.2.-Robos con violencia en viviendas;2012;0
DESCONOCIDA;5.3.2.-Robos con violencia en viviendas;2011;0
DESCONOCIDA;5.3.2.-Robos con violencia en viviendas;2010;0
DESCONOCIDA;5.3.3.-Robos con violencia en establecimientos;2023;0
DESCONOCIDA;5.3.3.-Robos con violencia en establecimientos;2022;0
DESCONOCIDA;5.3.3.-Robos con violencia en establecimientos;2021;0
DESCONOCIDA;5.3.3.-Robos con violencia en establecimientos;2020;0
DESCONOCIDA;5.3.3.-Robos con violencia en establecimientos;2019;0
DESCONOCIDA;5.3.3.-Robos con violencia en establecimientos;2018;0
DESCONOCIDA;5.3.3.-Robos con violencia en establecimientos;2017;0
DESCONOCIDA;5.3.3.-Robos con violencia en establecimientos;2016;0
DESCONOCIDA;5.3.3.-Robos con violencia en establecimientos;2015;0
DESCONOCIDA;5.3.3.-Robos con violencia en establecimientos;2014;0
DESCONOCIDA;5.3.3.-Robos con violencia en establecimientos;2013;0
DESCONOCIDA;5.3.3.-Robos con violencia en establecimientos;2012;0
DESCONOCIDA;5.3.3.-Robos con violencia en establecimientos;2011;0
DESCONOCIDA;5.3.3.-Robos con violencia en establecimientos;2010;0
DESCONOCIDA;5.4.-Sustracción de vehículos;2023;0
DESCONOCIDA;5.4.-Sustracción de vehículos;2022;0
DESCONOCIDA;5.4.-Sustracción de vehículos;2021;0
DESCONOCIDA;5.4.-Sustracción de vehículos;2020;0
DESCONOCIDA;5.4.-Sustracción de vehículos;2019;0
DESCONOCIDA;5.4.-Sustracción de vehículos;2018;0
DESCONOCIDA;5.4.-Sustracción de vehículos;2017;0
DESCONOCIDA;5.4.-Sustracción de vehículos;2016;0
DESCONOCIDA;5.4.-Sustracción de vehículos;2015;0
DESCONOCIDA;5.4.-Sustracción de vehículos;2014;0
DESCONOCIDA;5.4.-Sustracción de vehículos;2013;0
DESCONOCIDA;5.4.-Sustracción de vehículos;2012;0
DESCONOCIDA;5.4.-Sustracción de vehículos;2011;4
DESCONOCIDA;5.4.-Sustracción de vehículos;2010;19
DESCONOCIDA;5.5.-Estafas;2023;0
DESCONOCIDA;5.5.-Estafas;2022;0
DESCONOCIDA;5.5.-Estafas;2021;0
DESCONOCIDA;5.5.-Estafas;2020;0
DESCONOCIDA;5.5.-Estafas;2019;0
DESCONOCIDA;5.5.-Estafas;2018;0
DESCONOCIDA;5.5.-Estafas;2017;0
DESCONOCIDA;5.5.-Estafas;2016;0
DESCONOCIDA;5.5.-Estafas;2015;0
DESCONOCIDA;5.5.-Estafas;2014;0
DESCONOCIDA;5.5.-Estafas;2013;0
DESCONOCIDA;5.5.-Estafas;2012;0
DESCONOCIDA;5.5.-Estafas;2011;4
DESCONOCIDA;5.5.-Estafas;2010;28
DESCONOCIDA;5.5.1.-Estafas informáticas;2023;0
DESCONOCIDA;5.5.1.-Estafas informáticas;2022;0
DESCONOCIDA;5.5.1.-Estafas informáticas;2021;0
DESCONOCIDA;5.5.1.-Estafas informáticas;2020;0
DESCONOCIDA;5.5.1.-Estafas informáticas;2019;0
DESCONOCIDA;5.5.1.-Estafas informáticas;2018;0
DESCONOCIDA;5.5.1.-Estafas informáticas;2017;0
DESCONOCIDA;5.5.1.-Estafas informáticas;2016;0
DESCONOCIDA;5.5.1.-Estafas informáticas;2015;0
DESCONOCIDA;5.5.1.-Estafas informáticas;2014;0
DESCONOCIDA;5.5.1.-Estafas informáticas;2013;0
DESCONOCIDA;5.5.1.-Estafas informáticas;2012;0
DESCONOCIDA;5.5.1.-Estafas informáticas;2011;1
DESCONOCIDA;5.5.1.-Estafas informáticas;2010;13
DESCONOCIDA;5.6.-Daños;2023;0
DESCONOCIDA;5.6.-Daños;2022;0
DESCONOCIDA;5.6.-Daños;2021;0
DESCONOCIDA;5.6.-Daños;2020;0
DESCONOCIDA;5.6.-Daños;2019;0
DESCONOCIDA;5.6.-Daños;2018;0
DESCONOCIDA;5.6.-Daños;2017;0
DESCONOCIDA;5.6.-Daños;2016;0
DESCONOCIDA;5.6.-Daños;2015;0
DESCONOCIDA;5.6.-Daños;2014;0
DESCONOCIDA;5.6.-Daños;2013;0
DESCONOCIDA;5.6.-Daños;2012;0
DESCONOCIDA;5.6.-Daños;2011;1
DESCONOCIDA;5.6.-Daños;2010;1
DESCONOCIDA;5.7.-Contra la propiedad intelectual/industrial;2023;0
DESCONOCIDA;5.7.-Contra la propiedad intelectual/industrial;2022;0
DESCONOCIDA;5.7.-Contra la propiedad intelectual/industrial;2021;0
DESCONOCIDA;5.7.-Contra la propiedad intelectual/industrial;2020;0
DESCONOCIDA;5.7.-Contra la propiedad intelectual/industrial;2019;0
DESCONOCIDA;5.7.-Contra la propiedad intelectual/industrial;2018;0
DESCONOCIDA;5.7.-Contra la propiedad intelectual/industrial;2017;0
DESCONOCIDA;5.7.-Contra la propiedad intelectual/industrial;2016;0
DESCONOCIDA;5.7.-Contra la propiedad intelectual/industrial;2015;0
DESCONOCIDA;5.7.-Contra la propiedad intelectual/industrial;2014;0
DESCONOCIDA;5.7.-Contra la propiedad intelectual/industrial;2013;0
DESCONOCIDA;5.7.-Contra la propiedad intelectual/industrial;2012;0
DESCONOCIDA;5.7.-Contra la propiedad intelectual/industrial;2011;0
DESCONOCIDA;5.7.-Contra la propiedad intelectual/industrial;2010;0
DESCONOCIDA;5.8.-Blanqueo de capitales;2023;0
DESCONOCIDA;5.8.-Blanqueo de capitales;2022;0
DESCONOCIDA;5.8.-Blanqueo de capitales;2021;0
DESCONOCIDA;5.8.-Blanqueo de capitales;2020;0
DESCONOCIDA;5.8.-Blanqueo de capitales;2019;0
DESCONOCIDA;5.8.-Blanqueo de capitales;2018;0
DESCONOCIDA;5.8.-Blanqueo de capitales;2017;0
DESCONOCIDA;5.8.-Blanqueo de capitales;2016;0
DESCONOCIDA;5.8.-Blanqueo de capitales;2015;0
DESCONOCIDA;5.8.-Blanqueo de capitales;2014;0
DESCONOCIDA;5.8.-Blanqueo de capitales;2013;0
DESCONOCIDA;5.8.-Blanqueo de capitales;2012;0
DESCONOCIDA;5.8.-Blanqueo de capitales;2011;0
DESCONOCIDA;5.8.-Blanqueo de capitales;2010;0
DESCONOCIDA;5.9.-Otros contra el patrimonio;2023;0
DESCONOCIDA;5.9.-Otros contra el patrimonio;2022;0
DESCONOCIDA;5.9.-Otros contra el patrimonio;2021;0
DESCONOCIDA;5.9.-Otros contra el patrimonio;2020;0
DESCONOCIDA;5.9.-Otros contra el patrimonio;2019;0
DESCONOCIDA;5.9.-Otros contra el patrimonio;2018;0
DESCONOCIDA;5.9.-Otros contra el patrimonio;2017;0
DESCONOCIDA;5.9.-Otros contra el patrimonio;2016;0
DESCONOCIDA;5.9.-Otros contra el patrimonio;2015;0
DESCONOCIDA;5.9.-Otros contra el patrimonio;2014;0
DESCONOCIDA;5.9.-Otros contra el patrimonio;2013;0
DESCONOCIDA;5.9.-Otros contra el patrimonio;2012;0
DESCONOCIDA;5.9.-Otros contra el patrimonio;2011;5
DESCONOCIDA;5.9.-Otros contra el patrimonio;2010;6
DESCONOCIDA;6. SEGURIDAD COLECTIVA;2023;0
DESCONOCIDA;6. SEGURIDAD COLECTIVA;2022;0
DESCONOCIDA;6. SEGURIDAD COLECTIVA;2021;0
DESCONOCIDA;6. SEGURIDAD COLECTIVA;2020;0
DESCONOCIDA;6. SEGURIDAD COLECTIVA;2019;0
DESCONOCIDA;6. SEGURIDAD COLECTIVA;2018;0
DESCONOCIDA;6. SEGURIDAD COLECTIVA;2017;0
DESCONOCIDA;6. SEGURIDAD COLECTIVA;2016;0
DESCONOCIDA;6. SEGURIDAD COLECTIVA;2015;0
DESCONOCIDA;6. SEGURIDAD COLECTIVA;2014;0
DESCONOCIDA;6. SEGURIDAD COLECTIVA;2013;0
DESCONOCIDA;6. SEGURIDAD COLECTIVA;2012;0
DESCONOCIDA;6. SEGURIDAD COLECTIVA;2011;7
DESCONOCIDA;6. SEGURIDAD COLECTIVA;2010;1
DESCONOCIDA;6.1.-Tráfico de drogas;2023;0
DESCONOCIDA;6.1.-Tráfico de drogas;2022;0
DESCONOCIDA;6.1.-Tráfico de drogas;2021;0
DESCONOCIDA;6.1.-Tráfico de drogas;2020;0
DESCONOCIDA;6.1.-Tráfico de drogas;2019;0
DESCONOCIDA;6.1.-Tráfico de drogas;2018;0
DESCONOCIDA;6.1.-Tráfico de drogas;2017;0
DESCONOCIDA;6.1.-Tráfico de drogas;2016;0
DESCONOCIDA;6.1.-Tráfico de drogas;2015;0
DESCONOCIDA;6.1.-Tráfico de drogas;2014;0
DESCONOCIDA;6.1.-Tráfico de drogas;2013;0
DESCONOCIDA;6.1.-Tráfico de drogas;2012;0
DESCONOCIDA;6.1.-Tráfico de drogas;2011;6
DESCONOCIDA;6.1.-Tráfico de drogas;2010;1
DESCONOCIDA;6.2.-Contra la seguridad vial;2023;0
DESCONOCIDA;6.2.-Contra la seguridad vial;2022;0
DESCONOCIDA;6.2.-Contra la seguridad vial;2021;0
DESCONOCIDA;6.2.-Contra la seguridad vial;2020;0
DESCONOCIDA;6.2.-Contra la seguridad vial;2019;0
DESCONOCIDA;6.2.-Contra la seguridad vial;2018;0
DESCONOCIDA;6.2.-Contra la seguridad vial;2017;0
DESCONOCIDA;6.2.-Contra la seguridad vial;2016;0
DESCONOCIDA;6.2.-Contra la seguridad vial;2015;0
DESCONOCIDA;6.2.-Contra la seguridad vial;2014;0
DESCONOCIDA;6.2.-Contra la seguridad vial;2013;0
DESCONOCIDA;6.2.-Contra la seguridad vial;2012;0
DESCONOCIDA;6.2.-Contra la seguridad vial;2011;1
DESCONOCIDA;6.2.-Contra la seguridad vial;2010;0
DESCONOCIDA;6.3.-Otros contra la seguridad colectiva;2023;0
DESCONOCIDA;6.3.-Otros contra la seguridad colectiva;2022;0
DESCONOCIDA;6.3.-Otros contra la seguridad colectiva;2021;0
DESCONOCIDA;6.3.-Otros contra la seguridad colectiva;2020;0
DESCONOCIDA;6.3.-Otros contra la seguridad colectiva;2019;0
DESCONOCIDA;6.3.-Otros contra la seguridad colectiva;2018;0
DESCONOCIDA;6.3.-Otros contra la seguridad colectiva;2017;0
DESCONOCIDA;6.3.-Otros contra la seguridad colectiva;2016;0
DESCONOCIDA;6.3.-Otros contra la seguridad colectiva;2015;0
DESCONOCIDA;6.3.-Otros contra la seguridad colectiva;2014;0
DESCONOCIDA;6.3.-Otros contra la seguridad colectiva;2013;0
DESCONOCIDA;6.3.-Otros contra la seguridad colectiva;2012;0
DESCONOCIDA;6.3.-Otros contra la seguridad colectiva;2011;0
DESCONOCIDA;6.3.-Otros contra la seguridad colectiva;2010;0
DESCONOCIDA;7. FALSEDADES;2023;0
DESCONOCIDA;7. FALSEDADES;2022;0
DESCONOCIDA;7. FALSEDADES;2021;0
DESCONOCIDA;7. FALSEDADES;2020;0
DESCONOCIDA;7. FALSEDADES;2019;0
DESCONOCIDA;7. FALSEDADES;2018;0
DESCONOCIDA;7. FALSEDADES;2017;0
DESCONOCIDA;7. FALSEDADES;2016;0
DESCONOCIDA;7. FALSEDADES;2015;0
DESCONOCIDA;7. FALSEDADES;2014;0
DESCONOCIDA;7. FALSEDADES;2013;0
DESCONOCIDA;7. FALSEDADES;2012;0
DESCONOCIDA;7. FALSEDADES;2011;1
DESCONOCIDA;7. FALSEDADES;2010;3
DESCONOCIDA;8. ADMÓN. PÚBLICA;2023;0
DESCONOCIDA;8. ADMÓN. PÚBLICA;2022;0
DESCONOCIDA;8. ADMÓN. PÚBLICA;2021;0
DESCONOCIDA;8. ADMÓN. PÚBLICA;2020;0
DESCONOCIDA;8. ADMÓN. PÚBLICA;2019;0
