ano,region,tipo,valor
2010,Extremadura,5.1.-hurtos,1688
2010,Extremadura,5.2.-robos con fuerza en las cosas,1287
2010,Extremadura,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,342
2010,Extremadura,5.2.2.-robos con fuerza en viviendas,295
2010,Extremadura,5.2.3.-robos con fuerza en establecimientos,244
2010,Extremadura,5.3.-robos con violencia o intimidacion,192
2010,Extremadura,5.3.1.-robos con violencia en via publica,110
2010,Extremadura,5.3.2.-robos con violencia en viviendas,16
2010,Extremadura,5.3.3.-robos con violencia en establecimientos,52
2010,Extremadura,5.4.-sustraccion de vehiculos,157
2010,Extremadura,5.5.-estafas,453
2010,Extremadura,5.5.1.-estafas informaticas,131
2010,Extremadura,5.6.-danos,622
2010,Extremadura,5.7.-contra la propiedad intelectual/industrial,53
2010,Extremadura,5.8.-blanqueo de capitales,1
2010,Extremadura,5.9.-otros contra el patrimonio,176
2010,Extremadura,6. seguridad colectiva,1473
2010,Extremadura,6.1.-trafico de drogas,250
2010,Extremadura,6.2.-contra la seguridad vial,1190
2010,Extremadura,6.3.-otros contra la seguridad colectiva,33
2010,Extremadura,7. falsedades,146
2010,Extremadura,8. admon. publica,1
2010,Extremadura,9. admon. justicia,525
2010,Extremadura,total infracciones penales,13566
2010,Galicia,1. contra las personas,13248
2010,Galicia,1.1.-homicidios dolosos/asesinatos,49
2010,Galicia,1.1.1.-homicidios dolosos/asesinatos consumados,16
2010,Galicia,1.2.-lesiones,5218
2010,Galicia,1.3.-malos tratos ambito familiar,2471
2010,Galicia,1.4.-otros contra las personas,5510
2010,Galicia,10. orden publico,1489
2010,Galicia,11. legislacion especial,5
2010,Galicia,12. otras infracciones penales,152
2010,Galicia,2. contra la libertad,1664
2010,Galicia,2.1.-malos tratos habituales en el ambito familiar,854
2010,Galicia,2.2.-otros contra la libertad,810
2010,Galicia,3. libertad sexual,311
2010,Galicia,3.1.-agresion sexual,165
2010,Galicia,3.2.-agresion sexual con penetracion,74
2010,Galicia,3.3.-corrupcion de menores o incapacitados,7
2010,Galicia,3.4.-pornografia de menores,18
2010,Galicia,3.5.-otros contra la libertad sexual,47
2010,Galicia,4. relaciones familiares,158
2010,Galicia,5. patrimonio,13545
2010,Galicia,5.1.-hurtos,4817
2010,Galicia,5.2.-robos con fuerza en las cosas,2456
2010,Galicia,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,336
2010,Galicia,5.2.2.-robos con fuerza en viviendas,478
2010,Galicia,5.2.3.-robos con fuerza en establecimientos,773
2010,Galicia,5.3.-robos con violencia o intimidacion,706
2010,Galicia,5.3.1.-robos con violencia en via publica,386
2010,Galicia,5.3.2.-robos con violencia en viviendas,69
2010,Galicia,5.3.3.-robos con violencia en establecimientos,194
2010,Galicia,5.4.-sustraccion de vehiculos,660
2010,Galicia,5.5.-estafas,1448
2010,Galicia,5.5.1.-estafas informaticas,384
2010,Galicia,5.6.-danos,2774
2010,Galicia,5.7.-contra la propiedad intelectual/industrial,145
2010,Galicia,5.8.-blanqueo de capitales,3
2010,Galicia,5.9.-otros contra el patrimonio,536
2010,Galicia,6. seguridad colectiva,5156
2010,Galicia,6.1.-trafico de drogas,449
2010,Galicia,6.2.-contra la seguridad vial,4592
2010,Galicia,6.3.-otros contra la seguridad colectiva,115
2010,Galicia,7. falsedades,321
2010,Galicia,8. admon. publica,14
2010,Galicia,9. admon. justicia,1134
2010,Galicia,total infracciones penales,37197
2010,Illes Balears,1. contra las personas,7264
2010,Illes Balears,1.1.-homicidios dolosos/asesinatos,40
2010,Illes Balears,1.1.1.-homicidios dolosos/asesinatos consumados,6
2010,Illes Balears,1.2.-lesiones,2548
2010,Illes Balears,1.3.-malos tratos ambito familiar,2093
2010,Illes Balears,1.4.-otros contra las personas,2583
2010,Illes Balears,10. orden publico,819
2010,Illes Balears,11. legislacion especial,1
2010,Illes Balears,12. otras infracciones penales,141
2010,Illes Balears,2. contra la libertad,1279
2010,Illes Balears,2.1.-malos tratos habituales en el ambito familiar,568
2010,Illes Balears,2.2.-otros contra la libertad,711
2010,Illes Balears,3. libertad sexual,264
2010,Illes Balears,3.1.-agresion sexual,149
2010,Illes Balears,3.2.-agresion sexual con penetracion,37
2010,Illes Balears,3.3.-corrupcion de menores o incapacitados,6
2010,Illes Balears,3.4.-pornografia de menores,7
2010,Illes Balears,3.5.-otros contra la libertad sexual,65
2010,Illes Balears,4. relaciones familiares,147
2010,Illes Balears,5. patrimonio,8372
2010,Illes Balears,5.1.-hurtos,3021
2010,Illes Balears,5.2.-robos con fuerza en las cosas,1811
2010,Illes Balears,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,295
2010,Illes Balears,5.2.2.-robos con fuerza en viviendas,593
2010,Illes Balears,5.2.3.-robos con fuerza en establecimientos,391
2010,Illes Balears,5.3.-robos con violencia o intimidacion,481
2010,Illes Balears,5.3.1.-robos con violencia en via publica,287
2010,Illes Balears,5.3.2.-robos con violencia en viviendas,36
2010,Illes Balears,5.3.3.-robos con violencia en establecimientos,113
2010,Illes Balears,5.4.-sustraccion de vehiculos,459
2010,Illes Balears,5.5.-estafas,817
2010,Illes Balears,5.5.1.-estafas informaticas,119
2010,Illes Balears,5.6.-danos,1085
2010,Illes Balears,5.7.-contra la propiedad intelectual/industrial,87
2010,Illes Balears,5.8.-blanqueo de capitales,10
2010,Illes Balears,5.9.-otros contra el patrimonio,601
2010,Illes Balears,6. seguridad colectiva,2031
2010,Illes Balears,6.1.-trafico de drogas,307
2010,Illes Balears,6.2.-contra la seguridad vial,1626
2010,Illes Balears,6.3.-otros contra la seguridad colectiva,98
2010,Illes Balears,7. falsedades,255
2010,Illes Balears,8. admon. publica,18
2010,Illes Balears,9. admon. justicia,863
2010,Illes Balears,total infracciones penales,21454
2010,La Rioja,1. contra las personas,1527
2010,La Rioja,1.1.-homicidios dolosos/asesinatos,5
2010,La Rioja,1.1.1.-homicidios dolosos/asesinatos consumados,1
2010,La Rioja,1.2.-lesiones,759
2010,La Rioja,1.3.-malos tratos ambito familiar,328
2010,La Rioja,1.4.-otros contra las personas,435
2010,La Rioja,10. orden publico,210
2010,La Rioja,11. legislacion especial,0
2010,La Rioja,12. otras infracciones penales,21
2010,La Rioja,2. contra la libertad,158
2010,La Rioja,2.1.-malos tratos habituales en el ambito familiar,40
2010,La Rioja,2.2.-otros contra la libertad,118
2010,La Rioja,3. libertad sexual,39
2010,La Rioja,3.1.-agresion sexual,17
2010,La Rioja,3.2.-agresion sexual con penetracion,12
2010,La Rioja,3.3.-corrupcion de menores o incapacitados,2
2010,La Rioja,3.4.-pornografia de menores,4
2010,La Rioja,3.5.-otros contra la libertad sexual,4
2010,La Rioja,4. relaciones familiares,27
2010,La Rioja,5. patrimonio,1391
2010,La Rioja,5.1.-hurtos,715
2010,La Rioja,5.2.-robos con fuerza en las cosas,233
2010,La Rioja,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,46
2010,La Rioja,5.2.2.-robos con fuerza en viviendas,39
2010,La Rioja,5.2.3.-robos con fuerza en establecimientos,58
2010,La Rioja,5.3.-robos con violencia o intimidacion,82
2010,La Rioja,5.3.1.-robos con violencia en via publica,34
2010,La Rioja,5.3.2.-robos con violencia en viviendas,6
2010,La Rioja,5.3.3.-robos con violencia en establecimientos,35
2010,La Rioja,5.4.-sustraccion de vehiculos,38
2010,La Rioja,5.5.-estafas,107
2010,La Rioja,5.5.1.-estafas informaticas,23
2010,La Rioja,5.6.-danos,159
2010,La Rioja,5.7.-contra la propiedad intelectual/industrial,5
2010,La Rioja,5.8.-blanqueo de capitales,2
2010,La Rioja,5.9.-otros contra el patrimonio,50
2010,La Rioja,6. seguridad colectiva,517
2010,La Rioja,6.1.-trafico de drogas,63
2010,La Rioja,6.2.-contra la seguridad vial,437
2010,La Rioja,6.3.-otros contra la seguridad colectiva,17
2010,La Rioja,7. falsedades,43
2010,La Rioja,8. admon. publica,0
2010,La Rioja,9. admon. justicia,137
2010,La Rioja,total infracciones penales,4070
2010,Melilla,1. contra las personas,914
2010,Melilla,1.1.-homicidios dolosos/asesinatos,5
2010,Melilla,1.1.1.-homicidios dolosos/asesinatos consumados,0
2010,Melilla,1.2.-lesiones,440
2010,Melilla,1.3.-malos tratos ambito familiar,252
2010,Melilla,1.4.-otros contra las personas,217
2010,Melilla,10. orden publico,169
2010,Melilla,11. legislacion especial,0
2010,Melilla,12. otras infracciones penales,50
2010,Melilla,2. contra la libertad,124
2010,Melilla,2.1.-malos tratos habituales en el ambito familiar,24
2010,Melilla,2.2.-otros contra la libertad,100
2010,Melilla,3. libertad sexual,35
2010,Melilla,3.1.-agresion sexual,16
2010,Melilla,3.2.-agresion sexual con penetracion,11
2010,Melilla,3.3.-corrupcion de menores o incapacitados,0
2010,Melilla,3.4.-pornografia de menores,0
2010,Melilla,3.5.-otros contra la libertad sexual,8
2010,Melilla,4. relaciones familiares,31
2010,Melilla,5. patrimonio,745
2010,Melilla,5.1.-hurtos,165
2010,Melilla,5.2.-robos con fuerza en las cosas,233
2010,Melilla,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,106
2010,Melilla,5.2.2.-robos con fuerza en viviendas,47
2010,Melilla,5.2.3.-robos con fuerza en establecimientos,40
2010,Melilla,5.3.-robos con violencia o intimidacion,123
2010,Melilla,5.3.1.-robos con violencia en via publica,98
2010,Melilla,5.3.2.-robos con violencia en viviendas,4
2010,Melilla,5.3.3.-robos con violencia en establecimientos,8
2010,Melilla,5.4.-sustraccion de vehiculos,54
2010,Melilla,5.5.-estafas,31
2010,Melilla,5.5.1.-estafas informaticas,10
2010,Melilla,5.6.-danos,100
2010,Melilla,5.7.-contra la propiedad intelectual/industrial,15
2010,Melilla,5.8.-blanqueo de capitales,0
2010,Melilla,5.9.-otros contra el patrimonio,24
2010,Melilla,6. seguridad colectiva,309
2010,Melilla,6.1.-trafico de drogas,165
2010,Melilla,6.2.-contra la seguridad vial,137
2010,Melilla,6.3.-otros contra la seguridad colectiva,7
2010,Melilla,7. falsedades,37
2010,Melilla,8. admon. publica,1
2010,Melilla,9. admon. justicia,72
2010,Melilla,total infracciones penales,2487
2010,País Vasco,1. contra las personas,46
2010,País Vasco,1.1.-homicidios dolosos/asesinatos,0
2010,País Vasco,1.1.1.-homicidios dolosos/asesinatos consumados,0
2010,País Vasco,1.2.-lesiones,11
2010,País Vasco,1.3.-malos tratos ambito familiar,13
2010,País Vasco,1.4.-otros contra las personas,22
2010,País Vasco,10. orden publico,45
2010,País Vasco,11. legislacion especial,0
2010,País Vasco,12. otras infracciones penales,15
2010,País Vasco,2. contra la libertad,20
2010,País Vasco,2.1.-malos tratos habituales en el ambito familiar,2
2010,País Vasco,2.2.-otros contra la libertad,18
2010,País Vasco,3. libertad sexual,54
2010,País Vasco,3.1.-agresion sexual,3
2010,País Vasco,3.2.-agresion sexual con penetracion,0
2010,País Vasco,3.3.-corrupcion de menores o incapacitados,3
2010,País Vasco,3.4.-pornografia de menores,43
2010,País Vasco,3.5.-otros contra la libertad sexual,5
2010,País Vasco,4. relaciones familiares,4
2010,País Vasco,5. patrimonio,263
2010,País Vasco,5.1.-hurtos,40
2010,País Vasco,5.2.-robos con fuerza en las cosas,22
2010,País Vasco,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,2
2010,País Vasco,5.2.2.-robos con fuerza en viviendas,3
2010,País Vasco,5.2.3.-robos con fuerza en establecimientos,5
2010,País Vasco,5.3.-robos con violencia o intimidacion,7
2010,País Vasco,5.3.1.-robos con violencia en via publica,5
2010,País Vasco,5.3.2.-robos con violencia en viviendas,0
2010,País Vasco,5.3.3.-robos con violencia en establecimientos,1
2010,País Vasco,5.4.-sustraccion de vehiculos,25
2010,País Vasco,5.5.-estafas,124
2010,País Vasco,5.5.1.-estafas informaticas,55
2010,País Vasco,5.6.-danos,8
2010,País Vasco,5.7.-contra la propiedad intelectual/industrial,18
2010,País Vasco,5.8.-blanqueo de capitales,1
2010,País Vasco,5.9.-otros contra el patrimonio,18
2010,País Vasco,6. seguridad colectiva,88
2010,País Vasco,6.1.-trafico de drogas,77
2010,País Vasco,6.2.-contra la seguridad vial,5
2010,País Vasco,6.3.-otros contra la seguridad colectiva,6
2010,País Vasco,7. falsedades,104
2010,País Vasco,8. admon. publica,4
2010,País Vasco,9. admon. justicia,59
2010,País Vasco,total infracciones penales,702
2010,Principado de Asturias,1. contra las personas,5422
2010,Principado de Asturias,1.1.-homicidios dolosos/asesinatos,36
2010,Principado de Asturias,1.1.1.-homicidios dolosos/asesinatos consumados,18
2010,Principado de Asturias,1.2.-lesiones,1990
2010,Principado de Asturias,1.3.-malos tratos ambito familiar,1332
2010,Principado de Asturias,1.4.-otros contra las personas,2064
2010,Principado de Asturias,10. orden publico,700
2010,Principado de Asturias,11. legislacion especial,2
2010,Principado de Asturias,12. otras infracciones penales,84
2010,Principado de Asturias,2. contra la libertad,617
2010,Principado de Asturias,2.1.-malos tratos habituales en el ambito familiar,207
2010,Principado de Asturias,2.2.-otros contra la libertad,410
2010,Principado de Asturias,3. libertad sexual,114
2010,Principado de Asturias,3.1.-agresion sexual,57
2010,Principado de Asturias,3.2.-agresion sexual con penetracion,21
2010,Principado de Asturias,3.3.-corrupcion de menores o incapacitados,4
2010,Principado de Asturias,3.4.-pornografia de menores,18
2010,Principado de Asturias,3.5.-otros contra la libertad sexual,14
2010,Principado de Asturias,4. relaciones familiares,111
2010,Principado de Asturias,5. patrimonio,5200
2010,Principado de Asturias,5.1.-hurtos,1961
2010,Principado de Asturias,5.2.-robos con fuerza en las cosas,1117
2010,Principado de Asturias,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,184
2010,Principado de Asturias,5.2.2.-robos con fuerza en viviendas,225
2010,Principado de Asturias,5.2.3.-robos con fuerza en establecimientos,311
2010,Principado de Asturias,5.3.-robos con violencia o intimidacion,284
2010,Principado de Asturias,5.3.1.-robos con violencia en via publica,158
2010,Principado de Asturias,5.3.2.-robos con violencia en viviendas,22
2010,Principado de Asturias,5.3.3.-robos con violencia en establecimientos,79
2010,Principado de Asturias,5.4.-sustraccion de vehiculos,234
2010,Principado de Asturias,5.5.-estafas,576
2010,Principado de Asturias,5.5.1.-estafas informaticas,135
2010,Principado de Asturias,5.6.-danos,807
2010,Principado de Asturias,5.7.-contra la propiedad intelectual/industrial,30
2010,Principado de Asturias,5.8.-blanqueo de capitales,1
2010,Principado de Asturias,5.9.-otros contra el patrimonio,190
2010,Principado de Asturias,6. seguridad colectiva,1194
2010,Principado de Asturias,6.1.-trafico de drogas,156
2010,Principado de Asturias,6.2.-contra la seguridad vial,998
2010,Principado de Asturias,6.3.-otros contra la seguridad colectiva,40
2010,Principado de Asturias,7. falsedades,99
2010,Principado de Asturias,8. admon. publica,2
2010,Principado de Asturias,9. admon. justicia,512
2010,Principado de Asturias,total infracciones penales,14057
2010,Región de Murcia,1. contra las personas,8739
2010,Región de Murcia,1.1.-homicidios dolosos/asesinatos,42
2010,Región de Murcia,1.1.1.-homicidios dolosos/asesinatos consumados,14
2010,Región de Murcia,1.2.-lesiones,3321
2010,Región de Murcia,1.3.-malos tratos ambito familiar,2396
2010,Región de Murcia,1.4.-otros contra las personas,2980
2010,Región de Murcia,10. orden publico,811
2010,Región de Murcia,11. legislacion especial,2
2010,Región de Murcia,12. otras infracciones penales,132
2010,Región de Murcia,2. contra la libertad,1114
2010,Región de Murcia,2.1.-malos tratos habituales en el ambito familiar,424
2010,Región de Murcia,2.2.-otros contra la libertad,690
2010,Región de Murcia,3. libertad sexual,254
2010,Región de Murcia,3.1.-agresion sexual,122
2010,Región de Murcia,3.2.-agresion sexual con penetracion,62
2010,Región de Murcia,3.3.-corrupcion de menores o incapacitados,12
2010,Región de Murcia,3.4.-pornografia de menores,8
2010,Región de Murcia,3.5.-otros contra la libertad sexual,50
2010,Región de Murcia,4. relaciones familiares,490
2010,Región de Murcia,5. patrimonio,8437
2010,Región de Murcia,5.1.-hurtos,3003
2010,Región de Murcia,5.2.-robos con fuerza en las cosas,2203
2010,Región de Murcia,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,383
2010,Región de Murcia,5.2.2.-robos con fuerza en viviendas,656
2010,Región de Murcia,5.2.3.-robos con fuerza en establecimientos,297
2010,Región de Murcia,5.3.-robos con violencia o intimidacion,605
2010,Región de Murcia,5.3.1.-robos con violencia en via publica,375
2010,Región de Murcia,5.3.2.-robos con violencia en viviendas,44
2010,Región de Murcia,5.3.3.-robos con violencia en establecimientos,134
2010,Región de Murcia,5.4.-sustraccion de vehiculos,475
2010,Región de Murcia,5.5.-estafas,689
2010,Región de Murcia,5.5.1.-estafas informaticas,113
2010,Región de Murcia,5.6.-danos,968
2010,Región de Murcia,5.7.-contra la propiedad intelectual/industrial,135
2010,Región de Murcia,5.8.-blanqueo de capitales,7
2010,Región de Murcia,5.9.-otros contra el patrimonio,352
2010,Región de Murcia,6. seguridad colectiva,1569
2010,Región de Murcia,6.1.-trafico de drogas,305
2010,Región de Murcia,6.2.-contra la seguridad vial,1207
2010,Región de Murcia,6.3.-otros contra la seguridad colectiva,57
2010,Región de Murcia,7. falsedades,305
2010,Región de Murcia,8. admon. publica,8
2010,Región de Murcia,9. admon. justicia,880
2010,Región de Murcia,total infracciones penales,22741
2011,Andalucía,1. contra las personas,56170
2011,Andalucía,1.1.-homicidios dolosos/asesinatos,284
2011,Andalucía,1.1.1.-homicidios dolosos/asesinatos consumados,77
2011,Andalucía,1.2.-lesiones,18669
2011,Andalucía,1.3.-malos tratos ambito familiar,13787
2011,Andalucía,1.4.-otros contra las personas,23430
2011,Andalucía,10. orden publico,6282
2011,Andalucía,11. legislacion especial,98
2011,Andalucía,12. otras infracciones penales,902
2011,Andalucía,2. contra la libertad,6575
2011,Andalucía,2.1.-malos tratos habituales en el ambito familiar,2767
2011,Andalucía,2.2.-otros contra la libertad,3808
2011,Andalucía,3. libertad sexual,1352
2011,Andalucía,3.1.-agresion sexual,778
2011,Andalucía,3.2.-agresion sexual con penetracion,240
